#term	term_size	term_size_in_genome	list1_positives	list1_negatives	list1_percentage	list2_positives	list2_negatives	list2_percentage	list1_positive_ids	list2_positive_ids	odds_ratio_log	pvalue	adj_pvalue
hsa04144	166	211	14	939	1.47	152	18033	0.84	ELK1,EPN1,FOXC1,FOXL1,HLA-A,HLA-F,HRAS,IL2RB,MZF1,SMURF2,TSG101,VPS37A,VPS37C,VTA1	ENSG00000006125,ENSG00000024422,ENSG00000029725,ENSG00000047365,ENSG00000049759,ENSG00000059915,ENSG00000067606,ENSG00000069869,ENSG00000070371,ENSG00000070831,ENSG00000072274,ENSG00000072818,ENSG00000075651,ENSG00000078747,ENSG00000079805,ENSG00000086065,ENSG00000087470,ENSG00000088280,ENSG00000090565,ENSG00000097033,ENSG00000100077,ENSG00000100931,ENSG00000101199,ENSG00000101421,ENSG00000102189,ENSG00000102755,ENSG00000102981,ENSG00000103769,ENSG00000103966,ENSG00000105976,ENSG00000106799,ENSG00000106976,ENSG00000107242,ENSG00000107295,ENSG00000108262,ENSG00000108774,ENSG00000110047,ENSG00000112305,ENSG00000114124,ENSG00000114331,ENSG00000115145,ENSG00000115561,ENSG00000116675,ENSG00000120645,ENSG00000121966,ENSG00000123124,ENSG00000124171,ENSG00000124209,ENSG00000124313,ENSG00000124356,ENSG00000125388,ENSG00000125637,ENSG00000126803,ENSG00000128052,ENSG00000130164,ENSG00000130724,ENSG00000131242,ENSG00000131381,ENSG00000131475,ENSG00000131584,ENSG00000134460,ENSG00000135439,ENSG00000135503,ENSG00000135679,ENSG00000136100,ENSG00000136738,ENSG00000137486,ENSG00000138592,ENSG00000138798,ENSG00000139436,ENSG00000139722,ENSG00000140443,ENSG00000140600,ENSG00000141480,ENSG00000141720,ENSG00000141985,ENSG00000142273,ENSG00000143398,ENSG00000144566,ENSG00000144711,ENSG00000146005,ENSG00000146648,ENSG00000147010,ENSG00000147168,ENSG00000148341,ENSG00000149182,ENSG00000151693,ENSG00000153317,ENSG00000156011,ENSG00000156675,ENSG00000157404,ENSG00000157978,ENSG00000157985,ENSG00000159210,ENSG00000160791,ENSG00000160867,ENSG00000161203,ENSG00000163464,ENSG00000163558,ENSG00000165527,ENSG00000168118,ENSG00000168461,ENSG00000169252,ENSG00000170248,ENSG00000173110,ENSG00000175104,ENSG00000175416,ENSG00000176108,ENSG00000176428,ENSG00000176783,ENSG00000178568,ENSG00000181104,ENSG00000182578,ENSG00000183020,ENSG00000185236,ENSG00000185359,ENSG00000186111,ENSG00000186635,ENSG00000196814,ENSG00000197122,ENSG00000197959,ENSG00000198400,ENSG00000198742,ENSG00000204388,ENSG00000204389,ENSG00000204390,ENSG00000204525,ENSG00000204592,ENSG00000204632,ENSG00000206493,ENSG00000206506,ENSG00000212866,ENSG00000215328,ENSG00000224501,ENSG00000225201,ENSG00000229252,ENSG00000230254,ENSG00000230413,ENSG00000231555,ENSG00000232804,ENSG00000233095,ENSG00000233904,ENSG00000234258,ENSG00000234475,ENSG00000234745,ENSG00000235346,ENSG00000235680,ENSG00000235941,ENSG00000236632,ENSG00000237216,ENSG00000237724,ENSG00000242247	570320.02127E-6	3.79313E-2	8.36212E-2
hsa00511	14	22	4	949	0.42	10	18175	0.05	ENGASE,FOXC1,FOXL1,NEU1	ENSG00000001036,ENSG00000013288,ENSG00000049860,ENSG00000104774,ENSG00000115488,ENSG00000140400,ENSG00000162139,ENSG00000170266,ENSG00000177628,ENSG00000213614	2.0361027719E0	4.09426E-3	2.33613E-2
hsa00270	28	34	5	948	0.52	23	18162	0.13	ENOPH1,FOXC1,FOXL1,LDHB,MZF1	ENSG00000038274,ENSG00000099810,ENSG00000101444,ENSG00000102172,ENSG00000116649,ENSG00000116761,ENSG00000116984,ENSG00000119772,ENSG00000120053,ENSG00000123505,ENSG00000125166,ENSG00000128309,ENSG00000129596,ENSG00000134333,ENSG00000142182,ENSG00000145692,ENSG00000149089,ENSG00000151224,ENSG00000160200,ENSG00000166800,ENSG00000168906,ENSG00000171989,ENSG00000182551	1.4266759725E0	1.14524E-2	4.27263E-2
hsa00100	16	17	4	949	0.42	12	18173	0.07	FOXC1,FOXL1,MZF1,NSDHL	ENSG00000052802,ENSG00000057252,ENSG00000079459,ENSG00000107798,ENSG00000109929,ENSG00000111012,ENSG00000132196,ENSG00000147155,ENSG00000149809,ENSG00000160285,ENSG00000170835,ENSG00000172893	1.8536711678E0	6.87553E-3	3.18254E-2
hsa03020	31	35	7	946	0.73	24	18161	0.13	FOXC1,FOXL1,MZF1,POLR1A,POLR2F,POLR2G,POLR2J3	ENSG00000013503,ENSG00000066379,ENSG00000099817,ENSG00000102978,ENSG00000105258,ENSG00000113356,ENSG00000121851,ENSG00000125630,ENSG00000132664,ENSG00000147669,ENSG00000163882,ENSG00000168495,ENSG00000171453,ENSG00000177700,ENSG00000181222,ENSG00000186141,ENSG00000186184,ENSG00000206502,ENSG00000224859,ENSG00000233795,ENSG00000235176,ENSG00000235443,ENSG00000236808,ENSG00000236949	1.7226454664E0	6.8233E-4	8.27325E-3
hsa00480	46	52	7	946	0.73	39	18146	0.21	FOXC1,FOXL1,GPX7,GSTZ1,MZF1,ODC1,TXNDC12	ENSG00000001084,ENSG00000002549,ENSG00000006625,ENSG00000023909,ENSG00000065621,ENSG00000084207,ENSG00000099998,ENSG00000100031,ENSG00000100983,ENSG00000102172,ENSG00000104687,ENSG00000116649,ENSG00000131067,ENSG00000133433,ENSG00000134184,ENSG00000134201,ENSG00000134202,ENSG00000138413,ENSG00000142657,ENSG00000143198,ENSG00000156709,ENSG00000160211,ENSG00000167325,ENSG00000167468,ENSG00000168765,ENSG00000170899,ENSG00000171848,ENSG00000174156,ENSG00000176153,ENSG00000178814,ENSG00000182793,ENSG00000184674,ENSG00000198704,ENSG00000211445,ENSG00000224586,ENSG00000226219,ENSG00000233276,ENSG00000243955,ENSG00000244067	1.2363113636E0	7.26969E-3	3.20527E-2
hsa00290	12	13	3	950	0.31	9	18176	0.05	FOXC1,MZF1,PDHA1	ENSG00000011376,ENSG00000067704,ENSG00000096171,ENSG00000105552,ENSG00000133706,ENSG00000163114,ENSG00000168291,ENSG00000226589,ENSG00000236178	1.8527830483E0	1.93178E-2	5.67826E-2
hsa00770	11	15	5	948	0.52	6	18179	0.03	FOXC1,FOXL1,MZF1,PANK3,PPCDC	ENSG00000068120,ENSG00000105552,ENSG00000112299,ENSG00000127125,ENSG00000147647,ENSG00000157881	2.7713463017E0	1.0883E-4	3.01613E-3
hsa00903	12	14	3	950	0.31	9	18176	0.05	FOXC1,FOXL1,MZF1	ENSG00000111275,ENSG00000113790,ENSG00000127884,ENSG00000137124,ENSG00000164904,ENSG00000172954,ENSG00000173418,ENSG00000180667,ENSG00000243477	1.8527830483E0	1.93178E-2	5.67826E-2
hsa00061	5	6	2	951	0.21	3	18182	0.02	FOXC1,FOXL1	ENSG00000076555,ENSG00000152463,ENSG00000169710	2.545208202E0	2.24002E-2	5.91414E-2
hsa00630	14	15	3	950	0.31	11	18174	0.06	FOXC1,FOXL1,PGP	ENSG00000014641,ENSG00000062485,ENSG00000100714,ENSG00000101323,ENSG00000116882,ENSG00000120254,ENSG00000137106,ENSG00000146701,ENSG00000168237,ENSG00000178922,ENSG00000183077	1.6520023115E0	2.96835E-2	7.28938E-2
hsa05219	33	42	5	948	0.52	28	18157	0.15	FOXC1,FOXL1,HRAS,MZF1,NRAS	ENSG00000007968,ENSG00000025708,ENSG00000035664,ENSG00000039068,ENSG00000068028,ENSG00000078061,ENSG00000087245,ENSG00000100985,ENSG00000102882,ENSG00000112242,ENSG00000112715,ENSG00000119630,ENSG00000124762,ENSG00000126934,ENSG00000133703,ENSG00000135446,ENSG00000135679,ENSG00000137801,ENSG00000138798,ENSG00000141510,ENSG00000141736,ENSG00000146648,ENSG00000147889,ENSG00000165197,ENSG00000167657,ENSG00000169429,ENSG00000196611,ENSG00000196730	1.2296903403E0	2.25591E-2	5.91414E-2
hsa00400	5	5	2	951	0.21	3	18182	0.02	FOXC1,MZF1	ENSG00000120053,ENSG00000125166,ENSG00000171759	2.545208202E0	2.24002E-2	5.91414E-2
hsa03022	36	42	5	948	0.52	31	18154	0.17	FOXC1,FOXL1,GTF2E1,MZF1,TAF5L	ENSG00000006704,ENSG00000028839,ENSG00000064995,ENSG00000077809,ENSG00000102387,ENSG00000106290,ENSG00000110768,ENSG00000111358,ENSG00000120656,ENSG00000122728,ENSG00000125651,ENSG00000130699,ENSG00000137947,ENSG00000145736,ENSG00000147133,ENSG00000148835,ENSG00000162227,ENSG00000165417,ENSG00000166337,ENSG00000171703,ENSG00000178913,ENSG00000182521,ENSG00000187325,ENSG00000187735,ENSG00000188342,ENSG00000221974,ENSG00000226384,ENSG00000233149,ENSG00000234370,ENSG00000236895,ENSG00000243244	1.1277424068E0	3.17352E-2	7.5967E-2
hsa00512	21	30	4	949	0.42	17	18168	0.09	FOXC1,FOXL1,GALNT10,MZF1	ENSG00000008513,ENSG00000070526,ENSG00000100626,ENSG00000106392,ENSG00000106648,ENSG00000110328,ENSG00000119514,ENSG00000130035,ENSG00000136542,ENSG00000141429,ENSG00000143641,ENSG00000144278,ENSG00000147162,ENSG00000158089,ENSG00000174473,ENSG00000176928,ENSG00000185274	1.5050893022E0	1.85618E-2	5.67826E-2
hsa00760	22	24	4	949	0.42	18	18167	0.1	FOXC1,FOXL1,MZF1,NNT	ENSG00000004468,ENSG00000008130,ENSG00000076685,ENSG00000103485,ENSG00000105835,ENSG00000106733,ENSG00000109743,ENSG00000112874,ENSG00000125458,ENSG00000135318,ENSG00000138356,ENSG00000157064,ENSG00000163864,ENSG00000172890,ENSG00000173614,ENSG00000185013,ENSG00000198805,ENSG00000205309	1.4478758451E0	2.18141E-2	5.91414E-2
hsa00680	6	6	2	951	0.21	4	18181	0.02	FOXC1,SHMT1	ENSG00000117592,ENSG00000177000,ENSG00000182199,ENSG00000197894	2.2574711286E0	3.25014E-2	7.5967E-2
hsa00785	4	3	2	951	0.21	2	18183	0.01	FOXC1,FOXL1	ENSG00000144182,ENSG00000175536	2.9507283081E0	1.38966E-2	4.70753E-2
hsa04614	16	17	3	950	0.31	13	18172	0.07	FOXC1,FOXL1,MZF1	ENSG00000064601,ENSG00000092009,ENSG00000100448,ENSG00000113441,ENSG00000130234,ENSG00000130368,ENSG00000135744,ENSG00000138792,ENSG00000143839,ENSG00000144891,ENSG00000159640,ENSG00000180772,ENSG00000196549	1.4848381735E0	4.24294E-2	8.94707E-2
hsa00120	14	15	3	950	0.31	11	18174	0.06	FOXC1,HSD3B7,MZF1	ENSG00000036530,ENSG00000083807,ENSG00000116171,ENSG00000122787,ENSG00000133835,ENSG00000135929,ENSG00000138135,ENSG00000146233,ENSG00000168306,ENSG00000198610,ENSG00000242110	1.6520023115E0	2.96835E-2	7.28938E-2
hsa00300	4	4	2	951	0.21	2	18183	0.01	FOXC1,FOXL1	ENSG00000008311,ENSG00000157426	2.9507283081E0	1.38966E-2	4.70753E-2
hsa00052	24	26	4	949	0.42	20	18165	0.11	FOXC1,GALE,MZF1,UGP2	ENSG00000067057,ENSG00000079739,ENSG00000085662,ENSG00000086062,ENSG00000106633,ENSG00000108479,ENSG00000115850,ENSG00000117411,ENSG00000131482,ENSG00000152254,ENSG00000156515,ENSG00000156958,ENSG00000159399,ENSG00000160883,ENSG00000167531,ENSG00000169299,ENSG00000170266,ENSG00000171298,ENSG00000179087,ENSG00000213930	1.3424052336E0	2.93043E-2	7.28938E-2
hsa00740	13	15	3	950	0.31	10	18175	0.05	FOXC1,FOXL1,MZF1	ENSG00000003987,ENSG00000054148,ENSG00000063601,ENSG00000077498,ENSG00000087053,ENSG00000102575,ENSG00000135002,ENSG00000139505,ENSG00000143727,ENSG00000160688	1.7473675135E0	2.42001E-2	6.25977E-2
hsa00130	5	6	3	950	0.31	2	18183	0.01	FOXC1,FOXL1,MZF1	ENSG00000119723,ENSG00000132423	3.3572454941E0	1.14123E-3	1.05428E-2
hsa00670	16	16	3	950	0.31	13	18172	0.07	FOXC1,FOXL1,SHMT1	ENSG00000100714,ENSG00000103707,ENSG00000116984,ENSG00000120254,ENSG00000136371,ENSG00000138363,ENSG00000144908,ENSG00000145020,ENSG00000160282,ENSG00000176890,ENSG00000177000,ENSG00000182199,ENSG00000228716	1.4848381735E0	4.24294E-2	8.94707E-2
hsa00460	6	6	2	951	0.21	4	18181	0.02	FOXC1,SHMT1	ENSG00000099998,ENSG00000100031,ENSG00000131067,ENSG00000182199	2.2574711286E0	3.25014E-2	7.5967E-2
