#term	term_size	term_size_in_genome	list1_positives	list1_negatives	list1_percentage	list2_positives	list2_negatives	list2_percentage	list1_positive_ids	list2_positive_ids	odds_ratio_log	pvalue	adj_pvalue
hsa04514	162	183	15	976	1.51	147	22309	0.65	CD34,CD4,CDH5,ESAM,HLA-DMA,HLA-DMB,HLA-DPB1,HLA-DQB1,HLA-DRA,HLA-DRB5,HLA-E,ICAM1,ITGA9,SDC4,SIGLEC1	ENSG00000002586,ENSG00000005844,ENSG00000007908,ENSG00000012124,ENSG00000013297,ENSG00000013725,ENSG00000018236,ENSG00000021645,ENSG00000038427,ENSG00000039068,ENSG00000062038,ENSG00000066405,ENSG00000067141,ENSG00000073008,ENSG00000076662,ENSG00000077943,ENSG00000081237,ENSG00000090863,ENSG00000091129,ENSG00000091409,ENSG00000099866,ENSG00000101017,ENSG00000102245,ENSG00000103855,ENSG00000105695,ENSG00000105855,ENSG00000106404,ENSG00000108622,ENSG00000108797,ENSG00000110076,ENSG00000110400,ENSG00000110876,ENSG00000113946,ENSG00000114013,ENSG00000115232,ENSG00000115884,ENSG00000116815,ENSG00000116824,ENSG00000120217,ENSG00000121594,ENSG00000129910,ENSG00000130202,ENSG00000134873,ENSG00000137403,ENSG00000138448,ENSG00000139626,ENSG00000142949,ENSG00000146938,ENSG00000149294,ENSG00000150093,ENSG00000150637,ENSG00000153563,ENSG00000154654,ENSG00000154721,ENSG00000156282,ENSG00000156284,ENSG00000158769,ENSG00000158887,ENSG00000159261,ENSG00000160223,ENSG00000160255,ENSG00000162512,ENSG00000162692,ENSG00000162706,ENSG00000163347,ENSG00000163531,ENSG00000163599,ENSG00000163600,ENSG00000164007,ENSG00000165215,ENSG00000165376,ENSG00000166086,ENSG00000168384,ENSG00000169439,ENSG00000169760,ENSG00000169896,ENSG00000169992,ENSG00000170017,ENSG00000170558,ENSG00000171217,ENSG00000172116,ENSG00000172260,ENSG00000173482,ENSG00000174175,ENSG00000174469,ENSG00000177300,ENSG00000177707,ENSG00000178562,ENSG00000179242,ENSG00000179915,ENSG00000181885,ENSG00000182985,ENSG00000184113,ENSG00000184144,ENSG00000184697,ENSG00000188389,ENSG00000188404,ENSG00000189143,ENSG00000196126,ENSG00000197471,ENSG00000197646,ENSG00000197822,ENSG00000197965,ENSG00000198910,ENSG00000204252,ENSG00000204276,ENSG00000204525,ENSG00000204632,ENSG00000204642,ENSG00000206239,ENSG00000206291,ENSG00000206292,ENSG00000206305,ENSG00000206503,ENSG00000206506,ENSG00000206509,ENSG00000213937,ENSG00000223793,ENSG00000224103,ENSG00000228163,ENSG00000229685,ENSG00000229698,ENSG00000230141,ENSG00000230413,ENSG00000231389,ENSG00000231558,ENSG00000231679,ENSG00000232957,ENSG00000232962,ENSG00000233095,ENSG00000233192,ENSG00000234745,ENSG00000235220,ENSG00000235346,ENSG00000235657,ENSG00000235680,ENSG00000235744,ENSG00000235844,ENSG00000236177,ENSG00000237216,ENSG00000237508,ENSG00000237541,ENSG00000239457,ENSG00000241106,ENSG00000241386,ENSG00000241910,ENSG00000243612	846900.49138E-6	3.70774E-3	3.78579E-2
hsa04512	92	92	9	982	0.91	83	22373	0.37	CD36,CD47,COL4A4,EGR1,ITGA1,ITGA9,LAMC3,SDC4,VWF	ENSG00000005884,ENSG00000005961,ENSG00000026508,ENSG00000029559,ENSG00000041982,ENSG00000053747,ENSG00000056345,ENSG00000058085,ENSG00000060718,ENSG00000072571,ENSG00000077943,ENSG00000080573,ENSG00000082781,ENSG00000091128,ENSG00000091136,ENSG00000091409,ENSG00000101680,ENSG00000105664,ENSG00000105855,ENSG00000108821,ENSG00000109072,ENSG00000112769,ENSG00000113296,ENSG00000115221,ENSG00000115232,ENSG00000115414,ENSG00000115884,ENSG00000116147,ENSG00000118785,ENSG00000120332,ENSG00000122012,ENSG00000130635,ENSG00000130702,ENSG00000132470,ENSG00000134871,ENSG00000135424,ENSG00000135862,ENSG00000136457,ENSG00000137801,ENSG00000137809,ENSG00000138448,ENSG00000139219,ENSG00000139626,ENSG00000142156,ENSG00000142173,ENSG00000142798,ENSG00000143127,ENSG00000150093,ENSG00000159164,ENSG00000161638,ENSG00000162512,ENSG00000163359,ENSG00000164171,ENSG00000164692,ENSG00000168477,ENSG00000168542,ENSG00000169231,ENSG00000169439,ENSG00000169704,ENSG00000172037,ENSG00000173402,ENSG00000178732,ENSG00000185245,ENSG00000185518,ENSG00000186340,ENSG00000188157,ENSG00000189056,ENSG00000196569,ENSG00000196878,ENSG00000197565,ENSG00000203618,ENSG00000204248,ENSG00000204262,ENSG00000206258,ENSG00000206290,ENSG00000206384,ENSG00000227801,ENSG00000230930,ENSG00000231608,ENSG00000233323,ENSG00000235708,ENSG00000236221,ENSG00000236236	904402.81486E-6	1.57407E-2	9.2536E-2
hsa04660	115	114	12	979	1.21	103	22353	0.46	CD4,CHP,FOS,HOXA5,JUN,LCP2,MAP3K8,MAPK3,NFKBIA,RHOA,SOX17,TEC	ENSG00000006062,ENSG00000010810,ENSG00000050748,ENSG00000051382,ENSG00000065675,ENSG00000070831,ENSG00000071051,ENSG00000072736,ENSG00000073009,ENSG00000075711,ENSG00000076984,ENSG00000077264,ENSG00000081237,ENSG00000082701,ENSG00000100030,ENSG00000100351,ENSG00000100485,ENSG00000100968,ENSG00000101096,ENSG00000101349,ENSG00000102245,ENSG00000102908,ENSG00000104825,ENSG00000105221,ENSG00000105647,ENSG00000105851,ENSG00000107758,ENSG00000109320,ENSG00000109471,ENSG00000110395,ENSG00000111537,ENSG00000111679,ENSG00000112062,ENSG00000113263,ENSG00000113520,ENSG00000113525,ENSG00000114423,ENSG00000115085,ENSG00000115904,ENSG00000117020,ENSG00000117461,ENSG00000120910,ENSG00000121879,ENSG00000124181,ENSG00000126934,ENSG00000130669,ENSG00000131196,ENSG00000132155,ENSG00000133703,ENSG00000134215,ENSG00000135341,ENSG00000135446,ENSG00000136634,ENSG00000137843,ENSG00000138814,ENSG00000141506,ENSG00000141968,ENSG00000142208,ENSG00000142273,ENSG00000142867,ENSG00000145675,ENSG00000146232,ENSG00000149269,ENSG00000152256,ENSG00000153563,ENSG00000156711,ENSG00000158092,ENSG00000160293,ENSG00000160654,ENSG00000163599,ENSG00000163600,ENSG00000164400,ENSG00000166869,ENSG00000167286,ENSG00000169032,ENSG00000171608,ENSG00000172116,ENSG00000172175,ENSG00000172575,ENSG00000173039,ENSG00000174775,ENSG00000177885,ENSG00000178562,ENSG00000180370,ENSG00000182866,ENSG00000185386,ENSG00000188130,ENSG00000188386,ENSG00000188389,ENSG00000198286,ENSG00000198821,ENSG00000198851,ENSG00000204490,ENSG00000206439,ENSG00000213281,ENSG00000213341,ENSG00000213658,ENSG00000221823,ENSG00000223952,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000232810	978361.83825E-6	3.44835E-3	3.78579E-2
hsa05416	101	122	10	981	1.01	91	22365	0.41	CD55,HLA-DMA,HLA-DMB,HLA-DPB1,HLA-DQB1,HLA-DRA,HLA-DRB5,HLA-E,ICAM1,MYH10	ENSG00000005844,ENSG00000006788,ENSG00000010810,ENSG00000015475,ENSG00000064012,ENSG00000075151,ENSG00000075624,ENSG00000078814,ENSG00000092054,ENSG00000097007,ENSG00000100345,ENSG00000101017,ENSG00000102245,ENSG00000102683,ENSG00000105357,ENSG00000105974,ENSG00000108823,ENSG00000109061,ENSG00000109063,ENSG00000110092,ENSG00000110321,ENSG00000114013,ENSG00000121594,ENSG00000125414,ENSG00000128340,ENSG00000132906,ENSG00000133020,ENSG00000133392,ENSG00000136238,ENSG00000137403,ENSG00000141048,ENSG00000143322,ENSG00000144821,ENSG00000154639,ENSG00000160255,ENSG00000163069,ENSG00000164305,ENSG00000168384,ENSG00000169750,ENSG00000170624,ENSG00000172115,ENSG00000173402,ENSG00000178562,ENSG00000180644,ENSG00000184009,ENSG00000196126,ENSG00000196569,ENSG00000197616,ENSG00000198947,ENSG00000204252,ENSG00000204276,ENSG00000204525,ENSG00000204632,ENSG00000204642,ENSG00000206239,ENSG00000206291,ENSG00000206292,ENSG00000206305,ENSG00000206503,ENSG00000206506,ENSG00000206509,ENSG00000223793,ENSG00000224103,ENSG00000228163,ENSG00000229685,ENSG00000229698,ENSG00000230141,ENSG00000230413,ENSG00000231389,ENSG00000231558,ENSG00000231679,ENSG00000232957,ENSG00000232962,ENSG00000233095,ENSG00000233192,ENSG00000234745,ENSG00000235220,ENSG00000235346,ENSG00000235657,ENSG00000235680,ENSG00000235744,ENSG00000235844,ENSG00000236177,ENSG00000237216,ENSG00000237508,ENSG00000237541,ENSG00000239457,ENSG00000241106,ENSG00000241386,ENSG00000241910,ENSG00000243612	918405.64278E-6	1.03819E-2	7.45957E-2
hsa04670	113	113	13	978	1.31	100	22356	0.45	CDH5,CTNNA1,CXCL12,ESAM,EZR,GNAI2,ICAM1,MLLT4,MSN,MYL12A,PRKCB,RHOA,ROCK1	ENSG00000002586,ENSG00000005844,ENSG00000007952,ENSG00000013297,ENSG00000035403,ENSG00000050820,ENSG00000051382,ENSG00000051523,ENSG00000065135,ENSG00000066032,ENSG00000066405,ENSG00000070831,ENSG00000072110,ENSG00000074771,ENSG00000074966,ENSG00000075624,ENSG00000077522,ENSG00000079337,ENSG00000087245,ENSG00000089159,ENSG00000091428,ENSG00000100365,ENSG00000100852,ENSG00000100985,ENSG00000101335,ENSG00000105647,ENSG00000105851,ENSG00000106404,ENSG00000106436,ENSG00000106631,ENSG00000111245,ENSG00000112062,ENSG00000113263,ENSG00000113946,ENSG00000115232,ENSG00000116473,ENSG00000116701,ENSG00000117461,ENSG00000118680,ENSG00000120899,ENSG00000121879,ENSG00000121966,ENSG00000124181,ENSG00000125753,ENSG00000126583,ENSG00000127314,ENSG00000127955,ENSG00000128340,ENSG00000130402,ENSG00000134215,ENSG00000134318,ENSG00000134873,ENSG00000136238,ENSG00000136653,ENSG00000141506,ENSG00000141968,ENSG00000145675,ENSG00000150093,ENSG00000154096,ENSG00000154229,ENSG00000154721,ENSG00000156282,ENSG00000156284,ENSG00000156711,ENSG00000158769,ENSG00000159261,ENSG00000160007,ENSG00000160255,ENSG00000160293,ENSG00000162692,ENSG00000163347,ENSG00000164007,ENSG00000165168,ENSG00000165178,ENSG00000165215,ENSG00000165376,ENSG00000166086,ENSG00000168036,ENSG00000168421,ENSG00000169398,ENSG00000169896,ENSG00000171217,ENSG00000171608,ENSG00000177300,ENSG00000179295,ENSG00000180209,ENSG00000181885,ENSG00000183230,ENSG00000184009,ENSG00000184113,ENSG00000184697,ENSG00000185386,ENSG00000188130,ENSG00000189143,ENSG00000197822,ENSG00000197943,ENSG00000198561,ENSG00000213445,ENSG00000213937,ENSG00000215375	1.0891195218E0	9.78287E-4	1.4599E-2
hsa04530	136	136	16	975	1.61	120	22336	0.53	CGN,CTNNA1,EPB41L2,GNAI2,MAGI1,MLLT4,MPP5,MYH10,MYL12A,PARD6B,PPP2CB,PRKCB,PRKCD,PRKCE,RHOA,RRAS	ENSG00000006788,ENSG00000013297,ENSG00000027075,ENSG00000060138,ENSG00000065135,ENSG00000065675,ENSG00000066032,ENSG00000066405,ENSG00000067606,ENSG00000070770,ENSG00000070831,ENSG00000072110,ENSG00000073350,ENSG00000074211,ENSG00000075624,ENSG00000077522,ENSG00000078814,ENSG00000081026,ENSG00000082397,ENSG00000085733,ENSG00000088367,ENSG00000091436,ENSG00000092054,ENSG00000100345,ENSG00000101266,ENSG00000101335,ENSG00000101558,ENSG00000102981,ENSG00000104067,ENSG00000105221,ENSG00000105289,ENSG00000105357,ENSG00000105568,ENSG00000106404,ENSG00000106436,ENSG00000106631,ENSG00000107186,ENSG00000109061,ENSG00000109063,ENSG00000111245,ENSG00000113575,ENSG00000113946,ENSG00000116539,ENSG00000117020,ENSG00000118680,ENSG00000119139,ENSG00000125414,ENSG00000125755,ENSG00000126583,ENSG00000127955,ENSG00000130402,ENSG00000130545,ENSG00000131558,ENSG00000131899,ENSG00000132849,ENSG00000133020,ENSG00000133392,ENSG00000133703,ENSG00000133818,ENSG00000134873,ENSG00000135446,ENSG00000137221,ENSG00000137713,ENSG00000141048,ENSG00000142208,ENSG00000143545,ENSG00000144821,ENSG00000147044,ENSG00000148498,ENSG00000154229,ENSG00000154721,ENSG00000156282,ENSG00000156284,ENSG00000156475,ENSG00000158186,ENSG00000158769,ENSG00000159023,ENSG00000159261,ENSG00000163347,ENSG00000163558,ENSG00000164007,ENSG00000165215,ENSG00000165376,ENSG00000166025,ENSG00000166086,ENSG00000168036,ENSG00000169213,ENSG00000171217,ENSG00000171862,ENSG00000174775,ENSG00000175470,ENSG00000176105,ENSG00000177300,ENSG00000178184,ENSG00000180104,ENSG00000180209,ENSG00000180353,ENSG00000181885,ENSG00000183067,ENSG00000183230,ENSG00000184009,ENSG00000184113,ENSG00000184697,ENSG00000187391,ENSG00000189143,ENSG00000197122,ENSG00000197616,ENSG00000197694,ENSG00000197822,ENSG00000204435,ENSG00000206406,ENSG00000213281,ENSG00000213937,ENSG00000215375,ENSG00000221914,ENSG00000224398,ENSG00000224774,ENSG00000228875,ENSG00000230700,ENSG00000232960	1.116614514E0	2.07367E-4	4.02291E-3
hsa04010	289	289	23	968	2.32	266	22190	1.18	CHP,CRK,DUSP1,DUSP3,DUSP6,DUSP8,FGF2,FGF7,FOS,GADD45B,IL1R1,JUN,JUND,MAP2K3,MAP3K8,MAPK3,NR4A1,PDGFB,PRKCB,RAPGEF2,RPS6KA3,RRAS,SOX17	ENSG00000006062,ENSG00000006116,ENSG00000006283,ENSG00000006432,ENSG00000007402,ENSG00000008735,ENSG00000011485,ENSG00000011566,ENSG00000026103,ENSG00000050748,ENSG00000055208,ENSG00000058335,ENSG00000065559,ENSG00000066468,ENSG00000067182,ENSG00000067191,ENSG00000068078,ENSG00000068831,ENSG00000069764,ENSG00000069956,ENSG00000070193,ENSG00000070388,ENSG00000070831,ENSG00000071054,ENSG00000071242,ENSG00000072062,ENSG00000072133,ENSG00000073009,ENSG00000073803,ENSG00000075388,ENSG00000075429,ENSG00000075461,ENSG00000076984,ENSG00000077150,ENSG00000077782,ENSG00000078579,ENSG00000079277,ENSG00000081248,ENSG00000085276,ENSG00000085511,ENSG00000087095,ENSG00000089022,ENSG00000091436,ENSG00000092969,ENSG00000095015,ENSG00000099875,ENSG00000099942,ENSG00000100030,ENSG00000100078,ENSG00000100324,ENSG00000100346,ENSG00000100485,ENSG00000100614,ENSG00000100784,ENSG00000100968,ENSG00000101096,ENSG00000101109,ENSG00000101224,ENSG00000102001,ENSG00000102466,ENSG00000102678,ENSG00000104375,ENSG00000104814,ENSG00000104856,ENSG00000105221,ENSG00000105550,ENSG00000105605,ENSG00000106211,ENSG00000106799,ENSG00000107643,ENSG00000107758,ENSG00000107831,ENSG00000108878,ENSG00000108984,ENSG00000109270,ENSG00000109320,ENSG00000109339,ENSG00000109971,ENSG00000110786,ENSG00000111241,ENSG00000111266,ENSG00000112062,ENSG00000112658,ENSG00000113319,ENSG00000113578,ENSG00000113721,ENSG00000114279,ENSG00000114738,ENSG00000115008,ENSG00000115590,ENSG00000115904,ENSG00000115966,ENSG00000116473,ENSG00000116711,ENSG00000116717,ENSG00000117020,ENSG00000117215,ENSG00000117560,ENSG00000117632,ENSG00000117676,ENSG00000118972,ENSG00000119699,ENSG00000120875,ENSG00000120910,ENSG00000121653,ENSG00000123612,ENSG00000123739,ENSG00000125538,ENSG00000125952,ENSG00000126583,ENSG00000126767,ENSG00000126803,ENSG00000126934,ENSG00000127191,ENSG00000127314,ENSG00000127472,ENSG00000128272,ENSG00000128340,ENSG00000128591,ENSG00000129682,ENSG00000130159,ENSG00000130222,ENSG00000130433,ENSG00000130758,ENSG00000130829,ENSG00000132155,ENSG00000133703,ENSG00000133818,ENSG00000134259,ENSG00000134853,ENSG00000135090,ENSG00000135341,ENSG00000135503,ENSG00000136068,ENSG00000136238,ENSG00000136997,ENSG00000137486,ENSG00000137764,ENSG00000138032,ENSG00000138166,ENSG00000138308,ENSG00000138675,ENSG00000138798,ENSG00000138814,ENSG00000138834,ENSG00000139625,ENSG00000141480,ENSG00000141510,ENSG00000141639,ENSG00000141837,ENSG00000142208,ENSG00000142408,ENSG00000142733,ENSG00000142875,ENSG00000143507,ENSG00000143851,ENSG00000145715,ENSG00000146535,ENSG00000146648,ENSG00000148053,ENSG00000148408,ENSG00000149269,ENSG00000149930,ENSG00000151062,ENSG00000151067,ENSG00000152689,ENSG00000153233,ENSG00000153956,ENSG00000154229,ENSG00000155903,ENSG00000156427,ENSG00000156711,ENSG00000157388,ENSG00000157445,ENSG00000157764,ENSG00000158050,ENSG00000158186,ENSG00000158711,ENSG00000158786,ENSG00000158815,ENSG00000160551,ENSG00000160867,ENSG00000161326,ENSG00000161958,ENSG00000162302,ENSG00000162344,ENSG00000162889,ENSG00000163513,ENSG00000164086,ENSG00000164305,ENSG00000165059,ENSG00000165995,ENSG00000166484,ENSG00000166862,ENSG00000166869,ENSG00000167535,ENSG00000167744,ENSG00000168067,ENSG00000168970,ENSG00000169032,ENSG00000169750,ENSG00000169967,ENSG00000170458,ENSG00000170890,ENSG00000171777,ENSG00000172380,ENSG00000172575,ENSG00000172680,ENSG00000173039,ENSG00000173110,ENSG00000173327,ENSG00000174775,ENSG00000175104,ENSG00000175197,ENSG00000176697,ENSG00000177885,ENSG00000180370,ENSG00000182389,ENSG00000183943,ENSG00000184381,ENSG00000185386,ENSG00000185652,ENSG00000186868,ENSG00000186895,ENSG00000187980,ENSG00000188130,ENSG00000188257,ENSG00000188386,ENSG00000188784,ENSG00000196557,ENSG00000196712,ENSG00000196924,ENSG00000197442,ENSG00000197461,ENSG00000198216,ENSG00000198400,ENSG00000198909,ENSG00000204209,ENSG00000204388,ENSG00000204389,ENSG00000204390,ENSG00000204490,ENSG00000205872,ENSG00000206206,ENSG00000206279,ENSG00000206439,ENSG00000212866,ENSG00000213281,ENSG00000213341,ENSG00000215328,ENSG00000221823,ENSG00000223952,ENSG00000224501,ENSG00000227046,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000231555,ENSG00000231617,ENSG00000232804,ENSG00000232810,ENSG00000234258,ENSG00000234475,ENSG00000235941,ENSG00000237724,ENSG00000244102	684162.8358E-6	2.86732E-3	3.47662E-2
hsa04310	156	156	13	978	1.31	143	22313	0.64	CHP,FRAT1,FZD4,FZD5,HOXA5,JUN,NKD1,PPP2CB,PRICKLE2,PRKCB,RHOA,ROCK1,SOX17	ENSG00000002745,ENSG00000004975,ENSG00000005339,ENSG00000050748,ENSG00000055130,ENSG00000058404,ENSG00000061492,ENSG00000066027,ENSG00000068971,ENSG00000070018,ENSG00000070770,ENSG00000070808,ENSG00000072062,ENSG00000072736,ENSG00000072803,ENSG00000075290,ENSG00000078304,ENSG00000080815,ENSG00000081059,ENSG00000082701,ENSG00000085741,ENSG00000087095,ENSG00000092377,ENSG00000100387,ENSG00000100393,ENSG00000100592,ENSG00000100888,ENSG00000100968,ENSG00000101096,ENSG00000101266,ENSG00000101333,ENSG00000101849,ENSG00000102312,ENSG00000102908,ENSG00000103126,ENSG00000104290,ENSG00000104332,ENSG00000104371,ENSG00000105568,ENSG00000105989,ENSG00000106483,ENSG00000107404,ENSG00000107643,ENSG00000107758,ENSG00000107984,ENSG00000108379,ENSG00000109339,ENSG00000110092,ENSG00000111186,ENSG00000111432,ENSG00000112033,ENSG00000112576,ENSG00000112640,ENSG00000113558,ENSG00000113575,ENSG00000113712,ENSG00000114251,ENSG00000115266,ENSG00000115596,ENSG00000116161,ENSG00000118971,ENSG00000120057,ENSG00000120910,ENSG00000125084,ENSG00000126583,ENSG00000128340,ENSG00000131196,ENSG00000134245,ENSG00000134318,ENSG00000134982,ENSG00000135341,ENSG00000135925,ENSG00000136238,ENSG00000136997,ENSG00000137673,ENSG00000137713,ENSG00000137841,ENSG00000138795,ENSG00000138814,ENSG00000139174,ENSG00000141510,ENSG00000141646,ENSG00000142875,ENSG00000143816,ENSG00000145349,ENSG00000145423,ENSG00000145506,ENSG00000146122,ENSG00000147869,ENSG00000148660,ENSG00000148737,ENSG00000149782,ENSG00000152284,ENSG00000154001,ENSG00000154229,ENSG00000154342,ENSG00000154764,ENSG00000155011,ENSG00000155760,ENSG00000156076,ENSG00000157240,ENSG00000158955,ENSG00000159692,ENSG00000161202,ENSG00000162337,ENSG00000162552,ENSG00000163904,ENSG00000164930,ENSG00000165059,ENSG00000166167,ENSG00000166869,ENSG00000166949,ENSG00000168036,ENSG00000168646,ENSG00000168772,ENSG00000169750,ENSG00000169884,ENSG00000173218,ENSG00000175029,ENSG00000175387,ENSG00000175592,ENSG00000175792,ENSG00000177283,ENSG00000177565,ENSG00000178585,ENSG00000180138,ENSG00000180340,ENSG00000181274,ENSG00000182621,ENSG00000183943,ENSG00000188064,ENSG00000188386,ENSG00000188763,ENSG00000196470,ENSG00000204435,ENSG00000206406,ENSG00000213923,ENSG00000221823,ENSG00000224398,ENSG00000224774,ENSG00000228875,ENSG00000230700,ENSG00000232960	729519.8044E-6	1.52637E-2	9.2536E-2
hsa04662	75	74	8	983	0.81	67	22389	0.3	CHP,FOS,HOXA5,JUN,MAPK3,NFKBIA,PRKCB,SOX17	ENSG00000007312,ENSG00000010671,ENSG00000012124,ENSG00000051382,ENSG00000070190,ENSG00000072694,ENSG00000072736,ENSG00000073009,ENSG00000082701,ENSG00000095585,ENSG00000100030,ENSG00000100485,ENSG00000100968,ENSG00000101096,ENSG00000102908,ENSG00000104825,ENSG00000105221,ENSG00000105369,ENSG00000105647,ENSG00000105851,ENSG00000107758,ENSG00000109320,ENSG00000110651,ENSG00000111679,ENSG00000115904,ENSG00000117020,ENSG00000117322,ENSG00000117461,ENSG00000120910,ENSG00000121879,ENSG00000126934,ENSG00000128340,ENSG00000131196,ENSG00000132155,ENSG00000133703,ENSG00000134215,ENSG00000136238,ENSG00000137101,ENSG00000138814,ENSG00000141506,ENSG00000141968,ENSG00000142208,ENSG00000142867,ENSG00000145675,ENSG00000146232,ENSG00000147507,ENSG00000152689,ENSG00000155629,ENSG00000160293,ENSG00000165025,ENSG00000166869,ENSG00000168918,ENSG00000169032,ENSG00000169750,ENSG00000171608,ENSG00000172175,ENSG00000173039,ENSG00000174775,ENSG00000177455,ENSG00000177885,ENSG00000185885,ENSG00000188386,ENSG00000197943,ENSG00000198286,ENSG00000213281,ENSG00000213341,ENSG00000221823	1.0004648479E0	1.37124E-2	8.86738E-2
hsa04710	13	13	3	988	0.3	10	22446	0.04	CRY1,CRY2,PER1	ENSG00000049246,ENSG00000123095,ENSG00000126368,ENSG00000132326,ENSG00000133794,ENSG00000134107,ENSG00000134852,ENSG00000141551,ENSG00000170485,ENSG00000213923	1.9192122015E0	1.56665E-2	9.2536E-2
hsa04672	69	84	9	982	0.91	60	22396	0.27	CXCL12,HLA-DMA,HLA-DMB,HLA-DPB1,HLA-DQB1,HLA-DRA,HLA-DRB5,IL6,TNFSF13	ENSG00000006062,ENSG00000048462,ENSG00000092969,ENSG00000099866,ENSG00000101017,ENSG00000102245,ENSG00000102524,ENSG00000109471,ENSG00000111321,ENSG00000111732,ENSG00000113520,ENSG00000113525,ENSG00000114013,ENSG00000115232,ENSG00000119699,ENSG00000121594,ENSG00000121966,ENSG00000131142,ENSG00000134470,ENSG00000136634,ENSG00000139626,ENSG00000151882,ENSG00000159958,ENSG00000160223,ENSG00000162896,ENSG00000163600,ENSG00000164136,ENSG00000168384,ENSG00000173585,ENSG00000178562,ENSG00000184451,ENSG00000196126,ENSG00000204252,ENSG00000204276,ENSG00000206239,ENSG00000206291,ENSG00000206292,ENSG00000206305,ENSG00000213927,ENSG00000223793,ENSG00000224103,ENSG00000228163,ENSG00000229685,ENSG00000230141,ENSG00000231389,ENSG00000231558,ENSG00000231679,ENSG00000232957,ENSG00000232962,ENSG00000233192,ENSG00000235744,ENSG00000235844,ENSG00000236177,ENSG00000237541,ENSG00000239457,ENSG00000240505,ENSG00000241106,ENSG00000241386,ENSG00000241910,ENSG00000243612	1.2299263572E0	2.41425E-3	3.12243E-2
hsa05310	56	71	7	984	0.71	49	22407	0.22	HLA-DMA,HLA-DMB,HLA-DPB1,HLA-DQB1,HLA-DRA,HLA-DRB5,MS4A2	ENSG00000101017,ENSG00000102245,ENSG00000113520,ENSG00000113525,ENSG00000121053,ENSG00000136634,ENSG00000145839,ENSG00000158869,ENSG00000164399,ENSG00000168384,ENSG00000169194,ENSG00000169397,ENSG00000172156,ENSG00000179639,ENSG00000186652,ENSG00000196126,ENSG00000204252,ENSG00000204276,ENSG00000204490,ENSG00000206239,ENSG00000206291,ENSG00000206292,ENSG00000206305,ENSG00000206439,ENSG00000223793,ENSG00000223952,ENSG00000224103,ENSG00000228163,ENSG00000228321,ENSG00000228849,ENSG00000229685,ENSG00000230108,ENSG00000230141,ENSG00000231389,ENSG00000231558,ENSG00000231679,ENSG00000232810,ENSG00000232957,ENSG00000232962,ENSG00000233192,ENSG00000235744,ENSG00000235844,ENSG00000236177,ENSG00000237541,ENSG00000239457,ENSG00000241106,ENSG00000241386,ENSG00000241910,ENSG00000243612	1.1795926429E0	9.00324E-3	6.98652E-2
hsa05332	78	99	8	983	0.81	70	22386	0.31	HLA-DMA,HLA-DMB,HLA-DPB1,HLA-DQB1,HLA-DRA,HLA-DRB5,HLA-E,IL6	ENSG00000026103,ENSG00000100453,ENSG00000109471,ENSG00000111537,ENSG00000114013,ENSG00000115008,ENSG00000117560,ENSG00000121594,ENSG00000125498,ENSG00000125538,ENSG00000134539,ENSG00000134545,ENSG00000137403,ENSG00000167633,ENSG00000168384,ENSG00000178562,ENSG00000180644,ENSG00000196126,ENSG00000204252,ENSG00000204276,ENSG00000204490,ENSG00000204525,ENSG00000204632,ENSG00000204642,ENSG00000206239,ENSG00000206291,ENSG00000206292,ENSG00000206305,ENSG00000206439,ENSG00000206503,ENSG00000206506,ENSG00000206509,ENSG00000215764,ENSG00000223793,ENSG00000223952,ENSG00000224103,ENSG00000228163,ENSG00000228321,ENSG00000228849,ENSG00000229685,ENSG00000229698,ENSG00000230108,ENSG00000230141,ENSG00000230413,ENSG00000231389,ENSG00000231558,ENSG00000231679,ENSG00000232810,ENSG00000232957,ENSG00000232962,ENSG00000233095,ENSG00000233192,ENSG00000234745,ENSG00000235220,ENSG00000235346,ENSG00000235657,ENSG00000235680,ENSG00000235744,ENSG00000235844,ENSG00000236177,ENSG00000237216,ENSG00000237508,ENSG00000237541,ENSG00000239457,ENSG00000240403,ENSG00000241106,ENSG00000241386,ENSG00000241910,ENSG00000243612,ENSG00000243772	956528.22193E-6	1.70804E-2	9.65707E-2
hsa04130	37	37	9	982	0.91	28	22428	0.12	SNAP23,STX11,STX12,STX2,STX3,STX7,VAMP2,VAMP3,VAMP5	ENSG00000053501,ENSG00000099365,ENSG00000099940,ENSG00000100568,ENSG00000103496,ENSG00000104915,ENSG00000105829,ENSG00000106089,ENSG00000106636,ENSG00000108433,ENSG00000108587,ENSG00000113734,ENSG00000117533,ENSG00000118640,ENSG00000124222,ENSG00000124333,ENSG00000132639,ENSG00000135823,ENSG00000136874,ENSG00000139190,ENSG00000143740,ENSG00000151532,ENSG00000162236,ENSG00000168818,ENSG00000170310,ENSG00000171045,ENSG00000177951,ENSG00000178750	1.9934942161E0	1.77249E-5	1.14621E-3
