#term	term_size	term_size_in_genome	list1_positives	list1_negatives	list1_percentage	list2_positives	list2_negatives	list2_percentage	list1_positive_ids	list2_positive_ids	odds_ratio_log	pvalue	adj_pvalue
hsa04010	289	289	11	495	2.17	278	22693	1.21	CRK,DUSP1,FGF2,FOS,GADD45B,JUN,MAP3K8,RAPGEF2,RRAS,SOX17,ZAK	ENSG00000006062,ENSG00000006116,ENSG00000006283,ENSG00000006432,ENSG00000007402,ENSG00000008735,ENSG00000011485,ENSG00000011566,ENSG00000026103,ENSG00000034152,ENSG00000050748,ENSG00000055208,ENSG00000058335,ENSG00000065559,ENSG00000066468,ENSG00000067182,ENSG00000067191,ENSG00000068078,ENSG00000068831,ENSG00000069764,ENSG00000069956,ENSG00000070193,ENSG00000070388,ENSG00000070831,ENSG00000071054,ENSG00000071242,ENSG00000072062,ENSG00000072133,ENSG00000073009,ENSG00000073803,ENSG00000075388,ENSG00000075429,ENSG00000075461,ENSG00000076984,ENSG00000077150,ENSG00000077782,ENSG00000078579,ENSG00000079277,ENSG00000081248,ENSG00000085276,ENSG00000085511,ENSG00000087095,ENSG00000089022,ENSG00000092969,ENSG00000095015,ENSG00000099875,ENSG00000099942,ENSG00000100030,ENSG00000100078,ENSG00000100311,ENSG00000100324,ENSG00000100346,ENSG00000100485,ENSG00000100614,ENSG00000100784,ENSG00000100968,ENSG00000101096,ENSG00000101109,ENSG00000101224,ENSG00000102001,ENSG00000102466,ENSG00000102678,ENSG00000102882,ENSG00000104375,ENSG00000104814,ENSG00000104856,ENSG00000105221,ENSG00000105550,ENSG00000105605,ENSG00000106211,ENSG00000106799,ENSG00000107643,ENSG00000107758,ENSG00000107831,ENSG00000108861,ENSG00000108878,ENSG00000108984,ENSG00000109270,ENSG00000109320,ENSG00000109339,ENSG00000109971,ENSG00000110786,ENSG00000111241,ENSG00000111266,ENSG00000112062,ENSG00000112658,ENSG00000113319,ENSG00000113578,ENSG00000113721,ENSG00000114279,ENSG00000114738,ENSG00000115008,ENSG00000115590,ENSG00000115594,ENSG00000115904,ENSG00000115966,ENSG00000116473,ENSG00000116711,ENSG00000116717,ENSG00000117020,ENSG00000117215,ENSG00000117560,ENSG00000117632,ENSG00000117676,ENSG00000118972,ENSG00000119699,ENSG00000120875,ENSG00000120910,ENSG00000121653,ENSG00000123358,ENSG00000123612,ENSG00000123739,ENSG00000125538,ENSG00000125952,ENSG00000126583,ENSG00000126767,ENSG00000126803,ENSG00000126934,ENSG00000127191,ENSG00000127314,ENSG00000127472,ENSG00000128272,ENSG00000128340,ENSG00000128591,ENSG00000129682,ENSG00000130159,ENSG00000130222,ENSG00000130433,ENSG00000130522,ENSG00000130758,ENSG00000130829,ENSG00000132155,ENSG00000133703,ENSG00000133818,ENSG00000134259,ENSG00000134853,ENSG00000135090,ENSG00000135341,ENSG00000135503,ENSG00000136068,ENSG00000136238,ENSG00000136997,ENSG00000137486,ENSG00000137764,ENSG00000138032,ENSG00000138166,ENSG00000138308,ENSG00000138675,ENSG00000138798,ENSG00000138814,ENSG00000138834,ENSG00000139318,ENSG00000139625,ENSG00000140285,ENSG00000141480,ENSG00000141510,ENSG00000141639,ENSG00000141837,ENSG00000142208,ENSG00000142408,ENSG00000142733,ENSG00000142875,ENSG00000143507,ENSG00000143851,ENSG00000145715,ENSG00000146535,ENSG00000146648,ENSG00000148053,ENSG00000148408,ENSG00000149269,ENSG00000149930,ENSG00000151062,ENSG00000151067,ENSG00000152689,ENSG00000153233,ENSG00000153956,ENSG00000154229,ENSG00000155903,ENSG00000156427,ENSG00000156711,ENSG00000157388,ENSG00000157445,ENSG00000157764,ENSG00000158050,ENSG00000158186,ENSG00000158711,ENSG00000158786,ENSG00000158815,ENSG00000160551,ENSG00000160867,ENSG00000161326,ENSG00000161958,ENSG00000162302,ENSG00000162344,ENSG00000162889,ENSG00000163513,ENSG00000164086,ENSG00000164305,ENSG00000165059,ENSG00000165995,ENSG00000166484,ENSG00000166501,ENSG00000166862,ENSG00000166869,ENSG00000167535,ENSG00000167744,ENSG00000168067,ENSG00000168970,ENSG00000169032,ENSG00000169750,ENSG00000169967,ENSG00000170458,ENSG00000170890,ENSG00000171777,ENSG00000172380,ENSG00000172575,ENSG00000172680,ENSG00000173039,ENSG00000173110,ENSG00000173327,ENSG00000174775,ENSG00000175104,ENSG00000175197,ENSG00000176697,ENSG00000177189,ENSG00000177885,ENSG00000180370,ENSG00000182389,ENSG00000183943,ENSG00000184381,ENSG00000184545,ENSG00000185386,ENSG00000185652,ENSG00000186868,ENSG00000186895,ENSG00000187446,ENSG00000187980,ENSG00000188130,ENSG00000188257,ENSG00000188386,ENSG00000188784,ENSG00000196557,ENSG00000196712,ENSG00000196924,ENSG00000197442,ENSG00000197461,ENSG00000198216,ENSG00000198400,ENSG00000198909,ENSG00000204209,ENSG00000204388,ENSG00000204389,ENSG00000204390,ENSG00000204490,ENSG00000205872,ENSG00000206206,ENSG00000206279,ENSG00000206439,ENSG00000212866,ENSG00000213281,ENSG00000213341,ENSG00000215328,ENSG00000221823,ENSG00000223952,ENSG00000224501,ENSG00000227046,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000231555,ENSG00000231617,ENSG00000232804,ENSG00000232810,ENSG00000234258,ENSG00000234475,ENSG00000235941,ENSG00000237724,ENSG00000244102	595528.18241E-6	4.97563E-2	2.69226E-1
hsa04666	92	92	4	502	0.79	88	22883	0.38	CRK,GAB2,PPAP2B,PRKCE	ENSG00000006747,ENSG00000015285,ENSG00000051382,ENSG00000063176,ENSG00000067113,ENSG00000070831,ENSG00000072694,ENSG00000075651,ENSG00000078053,ENSG00000079805,ENSG00000081237,ENSG00000087470,ENSG00000088280,ENSG00000099942,ENSG00000100030,ENSG00000101336,ENSG00000102882,ENSG00000105221,ENSG00000105647,ENSG00000105851,ENSG00000106299,ENSG00000106683,ENSG00000106976,ENSG00000107242,ENSG00000108443,ENSG00000111229,ENSG00000112290,ENSG00000115020,ENSG00000116711,ENSG00000117020,ENSG00000117461,ENSG00000121879,ENSG00000124181,ENSG00000125753,ENSG00000126583,ENSG00000128340,ENSG00000129219,ENSG00000130429,ENSG00000132155,ENSG00000132970,ENSG00000134215,ENSG00000134516,ENSG00000136238,ENSG00000136950,ENSG00000141506,ENSG00000141720,ENSG00000141934,ENSG00000141968,ENSG00000142208,ENSG00000143226,ENSG00000143398,ENSG00000145555,ENSG00000145675,ENSG00000147507,ENSG00000148180,ENSG00000149269,ENSG00000150337,ENSG00000151693,ENSG00000153317,ENSG00000154229,ENSG00000155130,ENSG00000158195,ENSG00000159337,ENSG00000160293,ENSG00000162704,ENSG00000163466,ENSG00000163932,ENSG00000165025,ENSG00000165178,ENSG00000165410,ENSG00000165527,ENSG00000166501,ENSG00000168907,ENSG00000168918,ENSG00000169032,ENSG00000171608,ENSG00000172757,ENSG00000175130,ENSG00000175634,ENSG00000176170,ENSG00000182541,ENSG00000184381,ENSG00000186111,ENSG00000197943,ENSG00000197959,ENSG00000203747,ENSG00000213658,ENSG00000241685	728506.98273E-6	1.37435E-1	4.65192E-1
hsa04810	209	209	10	496	1.98	199	22772	0.87	CRK,DIAPH2,FGF2,HOXA5,MSN,MYH10,RDX,RHOA,RRAS,SSH2	ENSG00000005844,ENSG00000005884,ENSG00000005961,ENSG00000006747,ENSG00000015285,ENSG00000027644,ENSG00000035403,ENSG00000050820,ENSG00000051382,ENSG00000055163,ENSG00000056345,ENSG00000058272,ENSG00000061676,ENSG00000065534,ENSG00000066468,ENSG00000067900,ENSG00000068078,ENSG00000068793,ENSG00000070087,ENSG00000070193,ENSG00000070388,ENSG00000070831,ENSG00000072110,ENSG00000075388,ENSG00000075624,ENSG00000076928,ENSG00000077264,ENSG00000077522,ENSG00000077782,ENSG00000077943,ENSG00000078061,ENSG00000078579,ENSG00000082781,ENSG00000083457,ENSG00000084112,ENSG00000089159,ENSG00000090020,ENSG00000091409,ENSG00000092820,ENSG00000099942,ENSG00000100030,ENSG00000100311,ENSG00000100345,ENSG00000100485,ENSG00000100739,ENSG00000101306,ENSG00000101335,ENSG00000101349,ENSG00000101608,ENSG00000102302,ENSG00000102466,ENSG00000102606,ENSG00000102678,ENSG00000102882,ENSG00000103653,ENSG00000105357,ENSG00000105550,ENSG00000105647,ENSG00000105851,ENSG00000105855,ENSG00000106299,ENSG00000106436,ENSG00000106631,ENSG00000106683,ENSG00000107242,ENSG00000107831,ENSG00000108262,ENSG00000108518,ENSG00000111229,ENSG00000111241,ENSG00000111245,ENSG00000112290,ENSG00000113578,ENSG00000113721,ENSG00000114279,ENSG00000115020,ENSG00000115221,ENSG00000115232,ENSG00000115266,ENSG00000115414,ENSG00000115904,ENSG00000117461,ENSG00000118680,ENSG00000118972,ENSG00000120063,ENSG00000121879,ENSG00000123338,ENSG00000126934,ENSG00000127084,ENSG00000128340,ENSG00000129675,ENSG00000129682,ENSG00000129965,ENSG00000130402,ENSG00000130429,ENSG00000130669,ENSG00000131504,ENSG00000132155,ENSG00000132470,ENSG00000133019,ENSG00000133703,ENSG00000133818,ENSG00000134215,ENSG00000134318,ENSG00000134853,ENSG00000134982,ENSG00000135424,ENSG00000136002,ENSG00000136238,ENSG00000136950,ENSG00000137809,ENSG00000137843,ENSG00000138443,ENSG00000138448,ENSG00000138675,ENSG00000138798,ENSG00000139626,ENSG00000139734,ENSG00000140285,ENSG00000140575,ENSG00000140678,ENSG00000140795,ENSG00000141506,ENSG00000141720,ENSG00000141968,ENSG00000143127,ENSG00000143398,ENSG00000144668,ENSG00000145431,ENSG00000145675,ENSG00000145703,ENSG00000146426,ENSG00000146535,ENSG00000146648,ENSG00000148180,ENSG00000149269,ENSG00000150093,ENSG00000150760,ENSG00000150867,ENSG00000154380,ENSG00000154620,ENSG00000156299,ENSG00000156427,ENSG00000156886,ENSG00000157764,ENSG00000158186,ENSG00000158195,ENSG00000158815,ENSG00000160007,ENSG00000160255,ENSG00000160293,ENSG00000160867,ENSG00000161638,ENSG00000161958,ENSG00000162344,ENSG00000162704,ENSG00000163466,ENSG00000164171,ENSG00000165410,ENSG00000166908,ENSG00000168398,ENSG00000168539,ENSG00000169032,ENSG00000169398,ENSG00000169750,ENSG00000169896,ENSG00000170458,ENSG00000170962,ENSG00000171608,ENSG00000172380,ENSG00000172531,ENSG00000172680,ENSG00000172757,ENSG00000172830,ENSG00000174775,ENSG00000175866,ENSG00000176732,ENSG00000180209,ENSG00000180210,ENSG00000180370,ENSG00000180720,ENSG00000181072,ENSG00000181104,ENSG00000182541,ENSG00000183856,ENSG00000184009,ENSG00000184984,ENSG00000186111,ENSG00000186298,ENSG00000186895,ENSG00000187653,ENSG00000196570,ENSG00000196914,ENSG00000197461,ENSG00000205542,ENSG00000213281,ENSG00000213949,ENSG00000215375,ENSG00000241685	835991.33162E-6	1.56332E-2	1.31863E-1
hsa05211	69	69	4	502	0.79	65	22906	0.28	CRK,EPAS1,FLCN,JUN	ENSG00000005339,ENSG00000019991,ENSG00000051382,ENSG00000070831,ENSG00000077264,ENSG00000078061,ENSG00000091483,ENSG00000092969,ENSG00000099942,ENSG00000100030,ENSG00000100311,ENSG00000100387,ENSG00000100393,ENSG00000100485,ENSG00000100644,ENSG00000101349,ENSG00000102882,ENSG00000103363,ENSG00000105221,ENSG00000105647,ENSG00000105851,ENSG00000105976,ENSG00000107263,ENSG00000108094,ENSG00000109458,ENSG00000112715,ENSG00000115904,ENSG00000116473,ENSG00000117020,ENSG00000117394,ENSG00000117461,ENSG00000119630,ENSG00000119699,ENSG00000121879,ENSG00000126934,ENSG00000127314,ENSG00000129521,ENSG00000130669,ENSG00000132155,ENSG00000133703,ENSG00000134086,ENSG00000134954,ENSG00000135766,ENSG00000136238,ENSG00000137843,ENSG00000141506,ENSG00000142208,ENSG00000143437,ENSG00000145675,ENSG00000149269,ENSG00000150630,ENSG00000154582,ENSG00000157764,ENSG00000163235,ENSG00000165197,ENSG00000169032,ENSG00000171570,ENSG00000171608,ENSG00000172379,ENSG00000173511,ENSG00000174775,ENSG00000177885,ENSG00000179295,ENSG00000180370,ENSG00000213281	1.0324611355E0	6.17165E-2	3.07E-1
hsa04710	13	13	2	504	0.4	11	22960	0.05	CRY1,PER1	ENSG00000049246,ENSG00000121671,ENSG00000123095,ENSG00000126368,ENSG00000132326,ENSG00000133794,ENSG00000134107,ENSG00000134852,ENSG00000141551,ENSG00000170485,ENSG00000213923	2.1141844901E0	3.09046E-2	2.06741E-1
hsa00590	57	57	2	504	0.4	55	22916	0.24	CYP2U1,GPX3	ENSG00000012779,ENSG00000059377,ENSG00000069764,ENSG00000073756,ENSG00000095303,ENSG00000099998,ENSG00000100031,ENSG00000100078,ENSG00000107317,ENSG00000108242,ENSG00000108839,ENSG00000111144,ENSG00000116157,ENSG00000116711,ENSG00000117215,ENSG00000120915,ENSG00000123739,ENSG00000124212,ENSG00000127472,ENSG00000130649,ENSG00000131067,ENSG00000134716,ENSG00000138109,ENSG00000138115,ENSG00000138308,ENSG00000148334,ENSG00000148344,ENSG00000158786,ENSG00000159228,ENSG00000159231,ENSG00000161905,ENSG00000162365,ENSG00000163106,ENSG00000165841,ENSG00000167468,ENSG00000167741,ENSG00000168970,ENSG00000170890,ENSG00000176153,ENSG00000179477,ENSG00000179593,ENSG00000184381,ENSG00000186115,ENSG00000186529,ENSG00000187048,ENSG00000187980,ENSG00000188257,ENSG00000188784,ENSG00000196139,ENSG00000197408,ENSG00000198704,ENSG00000213316,ENSG00000224586,ENSG00000226219,ENSG00000233276	502828.36278E-6	3.48636E-1	7.86457E-1
hsa03040	152	152	2	504	0.4	150	22821	0.65	DDX5,SFRS5	ENSG00000021776,ENSG00000051596,ENSG00000060688,ENSG00000063244,ENSG00000067596,ENSG00000076924,ENSG00000077312,ENSG00000079134,ENSG00000084072,ENSG00000084463,ENSG00000085872,ENSG00000086589,ENSG00000087365,ENSG00000092199,ENSG00000096401,ENSG00000099783,ENSG00000099995,ENSG00000100028,ENSG00000100138,ENSG00000100410,ENSG00000100603,ENSG00000100813,ENSG00000101161,ENSG00000101343,ENSG00000102103,ENSG00000104852,ENSG00000104897,ENSG00000105618,ENSG00000106245,ENSG00000106355,ENSG00000108883,ENSG00000109606,ENSG00000109971,ENSG00000110107,ENSG00000110844,ENSG00000111196,ENSG00000111786,ENSG00000112081,ENSG00000113649,ENSG00000114503,ENSG00000115128,ENSG00000115524,ENSG00000115875,ENSG00000116350,ENSG00000116752,ENSG00000117360,ENSG00000117614,ENSG00000119707,ENSG00000119953,ENSG00000124193,ENSG00000124380,ENSG00000124562,ENSG00000125676,ENSG00000125743,ENSG00000125835,ENSG00000125870,ENSG00000126803,ENSG00000128534,ENSG00000130332,ENSG00000130520,ENSG00000131795,ENSG00000131876,ENSG00000132792,ENSG00000134186,ENSG00000134453,ENSG00000134748,ENSG00000135486,ENSG00000136450,ENSG00000136527,ENSG00000136875,ENSG00000136937,ENSG00000137168,ENSG00000139343,ENSG00000139675,ENSG00000140829,ENSG00000141543,ENSG00000141759,ENSG00000143368,ENSG00000143977,ENSG00000144028,ENSG00000145833,ENSG00000146007,ENSG00000147274,ENSG00000150316,ENSG00000153187,ENSG00000160201,ENSG00000160799,ENSG00000161547,ENSG00000162385,ENSG00000163714,ENSG00000164167,ENSG00000164548,ENSG00000164609,ENSG00000165119,ENSG00000165630,ENSG00000167088,ENSG00000168438,ENSG00000168883,ENSG00000169564,ENSG00000169976,ENSG00000170144,ENSG00000170860,ENSG00000171566,ENSG00000171960,ENSG00000172780,ENSG00000172850,ENSG00000173110,ENSG00000174231,ENSG00000174243,ENSG00000175467,ENSG00000179950,ENSG00000182004,ENSG00000183431,ENSG00000183684,ENSG00000188529,ENSG00000189091,ENSG00000196504,ENSG00000198231,ENSG00000198563,ENSG00000204388,ENSG00000204389,ENSG00000204390,ENSG00000204392,ENSG00000204560,ENSG00000212866,ENSG00000215328,ENSG00000215425,ENSG00000215699,ENSG00000224501,ENSG00000224979,ENSG00000225073,ENSG00000225859,ENSG00000225998,ENSG00000226171,ENSG00000229496,ENSG00000230624,ENSG00000231377,ENSG00000231502,ENSG00000231555,ENSG00000232804,ENSG00000233049,ENSG00000233418,ENSG00000233561,ENSG00000234258,ENSG00000234475,ENSG00000235439,ENSG00000235941,ENSG00000236826,ENSG00000237724,ENSG00000242466	-504627.93794E-6	8.42423E-1	1E0
hsa00100	17	17	2	504	0.4	15	22956	0.07	DHCR24,SC4MOL	ENSG00000001630,ENSG00000057252,ENSG00000079459,ENSG00000104549,ENSG00000107798,ENSG00000109929,ENSG00000111012,ENSG00000132196,ENSG00000147155,ENSG00000147383,ENSG00000149809,ENSG00000160285,ENSG00000167780,ENSG00000170835,ENSG00000172893	1.8038553306E0	5.09325E-2	2.69226E-1
hsa04360	126	126	4	502	0.79	122	22849	0.53	DPYSL2,HOXA5,RHOA,SRGAP2	ENSG00000001617,ENSG00000010810,ENSG00000012171,ENSG00000044524,ENSG00000065135,ENSG00000065320,ENSG00000066248,ENSG00000067900,ENSG00000070831,ENSG00000070886,ENSG00000071051,ENSG00000072736,ENSG00000074527,ENSG00000075213,ENSG00000075223,ENSG00000076356,ENSG00000077264,ENSG00000080224,ENSG00000082684,ENSG00000082701,ENSG00000090776,ENSG00000092421,ENSG00000095539,ENSG00000097007,ENSG00000099204,ENSG00000099250,ENSG00000099617,ENSG00000100030,ENSG00000100968,ENSG00000101096,ENSG00000101349,ENSG00000102882,ENSG00000102908,ENSG00000105976,ENSG00000106123,ENSG00000106683,ENSG00000107562,ENSG00000107731,ENSG00000107758,ENSG00000108947,ENSG00000112902,ENSG00000113763,ENSG00000114353,ENSG00000116106,ENSG00000120910,ENSG00000121966,ENSG00000125266,ENSG00000127955,ENSG00000128340,ENSG00000130669,ENSG00000130827,ENSG00000131196,ENSG00000133216,ENSG00000133703,ENSG00000134318,ENSG00000135333,ENSG00000135622,ENSG00000136040,ENSG00000136238,ENSG00000137843,ENSG00000137872,ENSG00000138623,ENSG00000138814,ENSG00000138835,ENSG00000142627,ENSG00000143434,ENSG00000143590,ENSG00000145147,ENSG00000145242,ENSG00000145715,ENSG00000146904,ENSG00000148948,ENSG00000149269,ENSG00000150093,ENSG00000153993,ENSG00000154134,ENSG00000154928,ENSG00000156687,ENSG00000157851,ENSG00000158092,ENSG00000162068,ENSG00000162631,ENSG00000163995,ENSG00000164050,ENSG00000164885,ENSG00000165410,ENSG00000166869,ENSG00000167680,ENSG00000168758,ENSG00000169242,ENSG00000169398,ENSG00000169750,ENSG00000169855,ENSG00000170381,ENSG00000172602,ENSG00000172757,ENSG00000173156,ENSG00000173210,ENSG00000174775,ENSG00000180370,ENSG00000182168,ENSG00000182511,ENSG00000182541,ENSG00000182580,ENSG00000184347,ENSG00000184349,ENSG00000185008,ENSG00000187122,ENSG00000187446,ENSG00000187764,ENSG00000188386,ENSG00000196189,ENSG00000196220,ENSG00000196411,ENSG00000196576,ENSG00000196914,ENSG00000196935,ENSG00000198753,ENSG00000198910,ENSG00000213281,ENSG00000221823,ENSG00000243364	400335.82838E-6	2.88486E-1	6.90941E-1
hsa05222	91	90	6	500	1.19	85	22886	0.37	EGR1,HOXA5,LAMB2,NFKBIA,PIAS1,SOX17	ENSG00000005884,ENSG00000005961,ENSG00000007171,ENSG00000007968,ENSG00000023445,ENSG00000050555,ENSG00000051382,ENSG00000053747,ENSG00000056558,ENSG00000058085,ENSG00000073009,ENSG00000073756,ENSG00000076604,ENSG00000077092,ENSG00000078043,ENSG00000081052,ENSG00000082512,ENSG00000091128,ENSG00000091136,ENSG00000091409,ENSG00000101412,ENSG00000101680,ENSG00000101966,ENSG00000105173,ENSG00000105221,ENSG00000105229,ENSG00000105647,ENSG00000105810,ENSG00000105851,ENSG00000109320,ENSG00000110092,ENSG00000110330,ENSG00000111276,ENSG00000112242,ENSG00000112769,ENSG00000115414,ENSG00000117020,ENSG00000117461,ENSG00000120868,ENSG00000121879,ENSG00000123374,ENSG00000125952,ENSG00000127191,ENSG00000130702,ENSG00000131323,ENSG00000131788,ENSG00000132906,ENSG00000134871,ENSG00000135446,ENSG00000135862,ENSG00000136997,ENSG00000138448,ENSG00000139687,ENSG00000141506,ENSG00000141510,ENSG00000142208,ENSG00000143171,ENSG00000145604,ENSG00000145675,ENSG00000147883,ENSG00000150093,ENSG00000164171,ENSG00000169398,ENSG00000171552,ENSG00000171608,ENSG00000171791,ENSG00000171862,ENSG00000172115,ENSG00000173039,ENSG00000173207,ENSG00000175104,ENSG00000175305,ENSG00000186350,ENSG00000189283,ENSG00000196569,ENSG00000196878,ENSG00000197565,ENSG00000204231,ENSG00000206289,ENSG00000213341,ENSG00000227322,ENSG00000228333,ENSG00000231321,ENSG00000233281,ENSG00000235712	1.1727807632E0	1.39079E-2	1.293E-1
hsa04150	51	51	1	505	0.2	50	22921	0.22	EIF4E2	ENSG00000017427,ENSG00000051382,ENSG00000063046,ENSG00000071242,ENSG00000072133,ENSG00000083290,ENSG00000100030,ENSG00000100644,ENSG00000102547,ENSG00000102882,ENSG00000103197,ENSG00000105221,ENSG00000105647,ENSG00000105851,ENSG00000106615,ENSG00000108443,ENSG00000112715,ENSG00000117020,ENSG00000117461,ENSG00000117676,ENSG00000118046,ENSG00000119630,ENSG00000121879,ENSG00000125695,ENSG00000129965,ENSG00000132356,ENSG00000135932,ENSG00000137154,ENSG00000140474,ENSG00000140992,ENSG00000141506,ENSG00000142208,ENSG00000145675,ENSG00000150630,ENSG00000151247,ENSG00000157764,ENSG00000162409,ENSG00000164327,ENSG00000165197,ENSG00000165699,ENSG00000167965,ENSG00000168209,ENSG00000171608,ENSG00000173511,ENSG00000175634,ENSG00000175766,ENSG00000177169,ENSG00000177189,ENSG00000187840,ENSG00000198793	-96772.634809E-6	6.71238E-1	1E0
hsa04320	24	25	3	503	0.59	21	22950	0.09	ETS2,NOTCH1,NOTCH4	ENSG00000010030,ENSG00000074181,ENSG00000100030,ENSG00000100485,ENSG00000102882,ENSG00000115904,ENSG00000125207,ENSG00000133703,ENSG00000134250,ENSG00000134278,ENSG00000134627,ENSG00000134954,ENSG00000139083,ENSG00000146648,ENSG00000155816,ENSG00000169032,ENSG00000177885,ENSG00000184571,ENSG00000197181,ENSG00000204991,ENSG00000214575	1.8745728963E0	1.439E-2	1.293E-1
hsa00030	26	26	2	504	0.4	24	22947	0.1	FBP1,SOX17	ENSG00000007350,ENSG00000023697,ENSG00000049239,ENSG00000067057,ENSG00000079739,ENSG00000101911,ENSG00000105220,ENSG00000109107,ENSG00000130313,ENSG00000130957,ENSG00000136872,ENSG00000141959,ENSG00000147224,ENSG00000149925,ENSG00000151005,ENSG00000152556,ENSG00000153574,ENSG00000160211,ENSG00000163931,ENSG00000169299,ENSG00000171174,ENSG00000177156,ENSG00000197713,ENSG00000229937	1.3334595701E0	1.0739E-1	4.08504E-1
hsa00051	34	34	2	504	0.4	32	22939	0.14	FBP1,MTMR6	ENSG00000003987,ENSG00000054148,ENSG00000063601,ENSG00000067057,ENSG00000085662,ENSG00000087053,ENSG00000100417,ENSG00000104522,ENSG00000109107,ENSG00000111669,ENSG00000112699,ENSG00000114268,ENSG00000116783,ENSG00000123836,ENSG00000130957,ENSG00000136872,ENSG00000138030,ENSG00000140263,ENSG00000140650,ENSG00000141959,ENSG00000144591,ENSG00000149925,ENSG00000152556,ENSG00000156515,ENSG00000157353,ENSG00000158571,ENSG00000159399,ENSG00000160883,ENSG00000170525,ENSG00000173540,ENSG00000178802,ENSG00000198074	1.0454288074E0	1.6616E-1	4.88409E-1
hsa04620	108	107	7	499	1.38	101	22870	0.44	FOS,HOXA5,IL6,JUN,MAP3K8,NFKBIA,SOX17	ENSG00000006075,ENSG00000034152,ENSG00000050748,ENSG00000051382,ENSG00000055208,ENSG00000064012,ENSG00000065559,ENSG00000073009,ENSG00000076984,ENSG00000078902,ENSG00000100030,ENSG00000100324,ENSG00000101017,ENSG00000101916,ENSG00000102882,ENSG00000105221,ENSG00000105647,ENSG00000105851,ENSG00000107643,ENSG00000108984,ENSG00000109320,ENSG00000109339,ENSG00000112062,ENSG00000113302,ENSG00000114013,ENSG00000115415,ENSG00000117020,ENSG00000117461,ENSG00000118785,ENSG00000120235,ENSG00000120242,ENSG00000121594,ENSG00000121879,ENSG00000125538,ENSG00000126456,ENSG00000126934,ENSG00000127666,ENSG00000128604,ENSG00000129277,ENSG00000129988,ENSG00000131323,ENSG00000135341,ENSG00000136238,ENSG00000136869,ENSG00000137080,ENSG00000137275,ENSG00000137462,ENSG00000138755,ENSG00000141506,ENSG00000142166,ENSG00000142208,ENSG00000143466,ENSG00000145675,ENSG00000147873,ENSG00000147885,ENSG00000150455,ENSG00000154589,ENSG00000156711,ENSG00000159110,ENSG00000161570,ENSG00000164342,ENSG00000168040,ENSG00000168811,ENSG00000169032,ENSG00000169245,ENSG00000169248,ENSG00000169429,ENSG00000170458,ENSG00000171608,ENSG00000171855,ENSG00000172936,ENSG00000173039,ENSG00000173366,ENSG00000174125,ENSG00000174130,ENSG00000175104,ENSG00000183735,ENSG00000184216,ENSG00000185386,ENSG00000185507,ENSG00000186803,ENSG00000187554,ENSG00000188130,ENSG00000188379,ENSG00000196664,ENSG00000197919,ENSG00000198001,ENSG00000204490,ENSG00000206439,ENSG00000213341,ENSG00000214042,ENSG00000223952,ENSG00000228083,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000232810,ENSG00000234829,ENSG00000236637,ENSG00000239732,ENSG00000243414	1.1557648235E0	8.93229E-3	1.01933E-1
hsa04660	115	114	7	499	1.38	108	22863	0.47	FOS,HOXA5,JUN,MAP3K8,NFKBIA,RHOA,SOX17	ENSG00000006062,ENSG00000010610,ENSG00000010810,ENSG00000043462,ENSG00000050748,ENSG00000051382,ENSG00000065675,ENSG00000070831,ENSG00000071051,ENSG00000072736,ENSG00000073009,ENSG00000075711,ENSG00000076984,ENSG00000077264,ENSG00000081237,ENSG00000082701,ENSG00000100030,ENSG00000100351,ENSG00000100485,ENSG00000100968,ENSG00000101096,ENSG00000101349,ENSG00000102245,ENSG00000102882,ENSG00000102908,ENSG00000104825,ENSG00000105221,ENSG00000105647,ENSG00000105851,ENSG00000107758,ENSG00000109320,ENSG00000109471,ENSG00000110395,ENSG00000111537,ENSG00000111679,ENSG00000112062,ENSG00000113263,ENSG00000113520,ENSG00000113525,ENSG00000114423,ENSG00000115085,ENSG00000115904,ENSG00000117020,ENSG00000117461,ENSG00000120910,ENSG00000121879,ENSG00000124181,ENSG00000126934,ENSG00000130669,ENSG00000131196,ENSG00000132155,ENSG00000133703,ENSG00000134215,ENSG00000135341,ENSG00000135446,ENSG00000135605,ENSG00000136634,ENSG00000137843,ENSG00000138814,ENSG00000141506,ENSG00000141968,ENSG00000142208,ENSG00000142273,ENSG00000142867,ENSG00000145675,ENSG00000146232,ENSG00000149269,ENSG00000152256,ENSG00000153563,ENSG00000156711,ENSG00000158092,ENSG00000160293,ENSG00000160654,ENSG00000163599,ENSG00000163600,ENSG00000164400,ENSG00000166869,ENSG00000167286,ENSG00000169032,ENSG00000171608,ENSG00000172116,ENSG00000172175,ENSG00000172575,ENSG00000173039,ENSG00000174775,ENSG00000177885,ENSG00000178562,ENSG00000180370,ENSG00000182866,ENSG00000185386,ENSG00000187446,ENSG00000188130,ENSG00000188386,ENSG00000188389,ENSG00000198286,ENSG00000198821,ENSG00000198851,ENSG00000204490,ENSG00000206439,ENSG00000213281,ENSG00000213341,ENSG00000213658,ENSG00000221823,ENSG00000223952,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000232810	1.0884479885E0	1.23617E-2	1.293E-1
