#term	term_size	term_size_in_genome	list1_positives	list1_negatives	list1_percentage	list2_positives	list2_negatives	list2_percentage	list1_positive_ids	list2_positive_ids	odds_ratio_log	pvalue	adj_pvalue
hsa04080	253	302	4	792	0.5	249	19277	1.28	FOXC1,FOXL1,LPAR6,SSTR2	ENSG00000006638,ENSG00000010310,ENSG00000010438,ENSG00000011677,ENSG00000043591,ENSG00000056291,ENSG00000064547,ENSG00000065325,ENSG00000069482,ENSG00000069696,ENSG00000070031,ENSG00000071677,ENSG00000075073,ENSG00000078401,ENSG00000078549,ENSG00000078589,ENSG00000080293,ENSG00000083454,ENSG00000089041,ENSG00000094755,ENSG00000096395,ENSG00000099957,ENSG00000100300,ENSG00000100448,ENSG00000101180,ENSG00000101188,ENSG00000101200,ENSG00000101958,ENSG00000102287,ENSG00000102468,ENSG00000102539,ENSG00000104826,ENSG00000105464,ENSG00000105737,ENSG00000106018,ENSG00000106128,ENSG00000108405,ENSG00000108849,ENSG00000109158,ENSG00000109163,ENSG00000109738,ENSG00000109991,ENSG00000112164,ENSG00000112964,ENSG00000113262,ENSG00000113327,ENSG00000113494,ENSG00000113580,ENSG00000114812,ENSG00000115138,ENSG00000115263,ENSG00000115353,ENSG00000116014,ENSG00000116032,ENSG00000116329,ENSG00000118432,ENSG00000118702,ENSG00000119973,ENSG00000120088,ENSG00000120907,ENSG00000121764,ENSG00000121853,ENSG00000121933,ENSG00000122194,ENSG00000122420,ENSG00000122585,ENSG00000123901,ENSG00000124205,ENSG00000124493,ENSG00000125384,ENSG00000125510,ENSG00000125522,ENSG00000125675,ENSG00000125787,ENSG00000125910,ENSG00000126010,ENSG00000126351,ENSG00000127129,ENSG00000127533,ENSG00000128285,ENSG00000128310,ENSG00000130368,ENSG00000131096,ENSG00000132671,ENSG00000133019,ENSG00000133105,ENSG00000134200,ENSG00000134443,ENSG00000134640,ENSG00000134817,ENSG00000134830,ENSG00000135124,ENSG00000135346,ENSG00000135569,ENSG00000135577,ENSG00000135914,ENSG00000136160,ENSG00000136487,ENSG00000136488,ENSG00000136928,ENSG00000137252,ENSG00000138039,ENSG00000139292,ENSG00000139574,ENSG00000139874,ENSG00000141433,ENSG00000144407,ENSG00000144891,ENSG00000145040,ENSG00000145451,ENSG00000145649,ENSG00000145863,ENSG00000145864,ENSG00000145888,ENSG00000146276,ENSG00000146383,ENSG00000146385,ENSG00000146399,ENSG00000147145,ENSG00000147246,ENSG00000147402,ENSG00000147571,ENSG00000148680,ENSG00000148734,ENSG00000149295,ENSG00000149403,ENSG00000150086,ENSG00000150594,ENSG00000151617,ENSG00000151834,ENSG00000152034,ENSG00000152207,ENSG00000152208,ENSG00000152266,ENSG00000152822,ENSG00000155511,ENSG00000157005,ENSG00000157017,ENSG00000158748,ENSG00000159224,ENSG00000159723,ENSG00000160013,ENSG00000160801,ENSG00000160951,ENSG00000161509,ENSG00000161610,ENSG00000162009,ENSG00000163288,ENSG00000163394,ENSG00000163485,ENSG00000163873,ENSG00000164082,ENSG00000164128,ENSG00000164220,ENSG00000164251,ENSG00000164270,ENSG00000165409,ENSG00000166573,ENSG00000166603,ENSG00000166863,ENSG00000168229,ENSG00000168398,ENSG00000168412,ENSG00000168539,ENSG00000168830,ENSG00000168959,ENSG00000169006,ENSG00000169252,ENSG00000169676,ENSG00000169836,ENSG00000169860,ENSG00000170214,ENSG00000170425,ENSG00000170820,ENSG00000170989,ENSG00000171049,ENSG00000171051,ENSG00000171189,ENSG00000171388,ENSG00000171522,ENSG00000171596,ENSG00000171631,ENSG00000171873,ENSG00000172179,ENSG00000173198,ENSG00000174417,ENSG00000174697,ENSG00000174944,ENSG00000175591,ENSG00000175898,ENSG00000176136,ENSG00000176358,ENSG00000176884,ENSG00000178394,ENSG00000178473,ENSG00000178623,ENSG00000179097,ENSG00000179546,ENSG00000179603,ENSG00000180720,ENSG00000180739,ENSG00000180772,ENSG00000180914,ENSG00000181104,ENSG00000181408,ENSG00000182162,ENSG00000182256,ENSG00000182687,ENSG00000182771,ENSG00000183454,ENSG00000183473,ENSG00000183729,ENSG00000183979,ENSG00000184160,ENSG00000185149,ENSG00000185231,ENSG00000186297,ENSG00000186912,ENSG00000187094,ENSG00000187474,ENSG00000187730,ENSG00000187848,ENSG00000189162,ENSG00000196277,ENSG00000196639,ENSG00000196689,ENSG00000197405,ENSG00000197696,ENSG00000198049,ENSG00000198211,ENSG00000198785,ENSG00000198822,ENSG00000204174,ENSG00000204681,ENSG00000204983,ENSG00000205213,ENSG00000206466,ENSG00000206511,ENSG00000213694,ENSG00000213903,ENSG00000213906,ENSG00000215644,ENSG00000222040,ENSG00000226460,ENSG00000232569,ENSG00000232632,ENSG00000237112,ENSG00000241563,ENSG00000244165	-939051.97276E-6	9.90349E-1	1E0
hsa00565	31	40	2	794	0.25	29	19497	0.15	FOXC1,PAFAH1B2	ENSG00000018510,ENSG00000026652,ENSG00000067113,ENSG00000069764,ENSG00000075651,ENSG00000100078,ENSG00000111666,ENSG00000117215,ENSG00000123739,ENSG00000127472,ENSG00000136960,ENSG00000138308,ENSG00000146070,ENSG00000158006,ENSG00000158786,ENSG00000160216,ENSG00000168970,ENSG00000169692,ENSG00000170890,ENSG00000172954,ENSG00000184381,ENSG00000187980,ENSG00000188784,ENSG00000206324,ENSG00000226467,ENSG00000227642,ENSG00000228892,ENSG00000235758,ENSG00000236873	526783.77589E-6	3.44084E-1	4.63558E-1
hsa00480	45	52	3	793	0.38	42	19484	0.22	FOXC1,FOXL1,GSTA4	ENSG00000001084,ENSG00000002549,ENSG00000006625,ENSG00000023909,ENSG00000065621,ENSG00000084207,ENSG00000099998,ENSG00000100031,ENSG00000100577,ENSG00000100983,ENSG00000102172,ENSG00000104687,ENSG00000115758,ENSG00000116649,ENSG00000117862,ENSG00000131067,ENSG00000133433,ENSG00000134184,ENSG00000134201,ENSG00000134202,ENSG00000138413,ENSG00000142657,ENSG00000143198,ENSG00000156709,ENSG00000160211,ENSG00000167325,ENSG00000167468,ENSG00000168765,ENSG00000171848,ENSG00000174156,ENSG00000176153,ENSG00000178814,ENSG00000182793,ENSG00000184674,ENSG00000198704,ENSG00000211445,ENSG00000213366,ENSG00000224586,ENSG00000226219,ENSG00000233276,ENSG00000243955,ENSG00000244067	562468.34368E-6	2.57991E-1	3.79169E-1
hsa00980	62	69	3	793	0.38	59	19467	0.3	FOXC1,FOXL1,GSTA4	ENSG00000006534,ENSG00000021461,ENSG00000065621,ENSG00000084207,ENSG00000100577,ENSG00000104808,ENSG00000106258,ENSG00000108242,ENSG00000108602,ENSG00000109181,ENSG00000130649,ENSG00000132746,ENSG00000133433,ENSG00000134184,ENSG00000134201,ENSG00000134202,ENSG00000135226,ENSG00000138061,ENSG00000138109,ENSG00000138115,ENSG00000140465,ENSG00000140505,ENSG00000143198,ENSG00000143819,ENSG00000151632,ENSG00000156096,ENSG00000160868,ENSG00000160870,ENSG00000165841,ENSG00000167165,ENSG00000167600,ENSG00000168765,ENSG00000171234,ENSG00000172955,ENSG00000174156,ENSG00000182793,ENSG00000184254,ENSG00000184674,ENSG00000187134,ENSG00000187758,ENSG00000196139,ENSG00000196616,ENSG00000196620,ENSG00000197408,ENSG00000197888,ENSG00000197894,ENSG00000198099,ENSG00000198610,ENSG00000213366,ENSG00000213759,ENSG00000240224,ENSG00000241119,ENSG00000242366,ENSG00000242515,ENSG00000243135,ENSG00000243955,ENSG00000244067,ENSG00000244122,ENSG00000244474	221727.62642E-6	4.40094E-1	5.50828E-1
hsa00562	43	54	3	793	0.38	40	19486	0.2	FOXC1,FOXL1,MINPP1	ENSG00000040933,ENSG00000051382,ENSG00000078142,ENSG00000100253,ENSG00000100605,ENSG00000101333,ENSG00000103502,ENSG00000105655,ENSG00000107242,ENSG00000111669,ENSG00000121879,ENSG00000122126,ENSG00000124181,ENSG00000127080,ENSG00000132376,ENSG00000133056,ENSG00000133731,ENSG00000137825,ENSG00000137841,ENSG00000139144,ENSG00000141401,ENSG00000141720,ENSG00000143393,ENSG00000143398,ENSG00000143772,ENSG00000148384,ENSG00000149782,ENSG00000150867,ENSG00000151151,ENSG00000159082,ENSG00000161714,ENSG00000165458,ENSG00000166908,ENSG00000171608,ENSG00000171862,ENSG00000182621,ENSG00000186111,ENSG00000187091,ENSG00000204084,ENSG00000241973	611361.1509E-6	2.36814E-1	3.61748E-1
hsa04070	61	76	2	794	0.25	59	19467	0.3	FOXC1,FOXL1	ENSG00000040933,ENSG00000051382,ENSG00000058866,ENSG00000065357,ENSG00000077044,ENSG00000078142,ENSG00000096433,ENSG00000100605,ENSG00000101290,ENSG00000101333,ENSG00000103502,ENSG00000105647,ENSG00000107242,ENSG00000117461,ENSG00000121879,ENSG00000122126,ENSG00000123104,ENSG00000124181,ENSG00000127080,ENSG00000132376,ENSG00000133056,ENSG00000133731,ENSG00000136267,ENSG00000137825,ENSG00000137841,ENSG00000139144,ENSG00000141401,ENSG00000141506,ENSG00000141720,ENSG00000143393,ENSG00000143398,ENSG00000143772,ENSG00000143933,ENSG00000145214,ENSG00000148384,ENSG00000149091,ENSG00000149782,ENSG00000150867,ENSG00000150995,ENSG00000153933,ENSG00000154229,ENSG00000157680,ENSG00000159082,ENSG00000160014,ENSG00000161714,ENSG00000163624,ENSG00000165458,ENSG00000166908,ENSG00000168918,ENSG00000169885,ENSG00000171608,ENSG00000171862,ENSG00000178372,ENSG00000182621,ENSG00000186111,ENSG00000187091,ENSG00000198668,ENSG00000204084,ENSG00000241973	-184997.7213E-6	6.95749E-1	7.71287E-1
hsa04650	146	164	6	790	0.75	140	19386	0.72	FOXC1,FOXL1,MAP2K1,NRAS,SOS1,TNFSF10	ENSG00000005844,ENSG00000010810,ENSG00000015475,ENSG00000026103,ENSG00000027697,ENSG00000043462,ENSG00000051382,ENSG00000072736,ENSG00000078061,ENSG00000087266,ENSG00000090339,ENSG00000096264,ENSG00000100453,ENSG00000100485,ENSG00000100968,ENSG00000102882,ENSG00000105647,ENSG00000108622,ENSG00000111679,ENSG00000111981,ENSG00000115085,ENSG00000117091,ENSG00000117461,ENSG00000117560,ENSG00000120235,ENSG00000120242,ENSG00000120889,ENSG00000120899,ENSG00000120910,ENSG00000121879,ENSG00000122223,ENSG00000124181,ENSG00000125498,ENSG00000126934,ENSG00000128340,ENSG00000129946,ENSG00000131015,ENSG00000131019,ENSG00000131196,ENSG00000133703,ENSG00000134215,ENSG00000134539,ENSG00000134545,ENSG00000136238,ENSG00000137080,ENSG00000137403,ENSG00000138814,ENSG00000141506,ENSG00000141968,ENSG00000142166,ENSG00000147873,ENSG00000147885,ENSG00000148082,ENSG00000149269,ENSG00000154229,ENSG00000155918,ENSG00000158869,ENSG00000159110,ENSG00000159128,ENSG00000160255,ENSG00000160293,ENSG00000162747,ENSG00000164305,ENSG00000164400,ENSG00000164520,ENSG00000166869,ENSG00000167633,ENSG00000169750,ENSG00000171608,ENSG00000171855,ENSG00000173530,ENSG00000173535,ENSG00000174775,ENSG00000179295,ENSG00000180644,ENSG00000182866,ENSG00000183214,ENSG00000183542,ENSG00000183918,ENSG00000186803,ENSG00000187446,ENSG00000188379,ENSG00000188386,ENSG00000189430,ENSG00000197919,ENSG00000198574,ENSG00000203722,ENSG00000203747,ENSG00000204475,ENSG00000204490,ENSG00000204525,ENSG00000204592,ENSG00000204632,ENSG00000204642,ENSG00000205809,ENSG00000205810,ENSG00000206430,ENSG00000206439,ENSG00000206449,ENSG00000206493,ENSG00000206503,ENSG00000206506,ENSG00000206509,ENSG00000213658,ENSG00000214042,ENSG00000215764,ENSG00000221823,ENSG00000223833,ENSG00000223952,ENSG00000225201,ENSG00000225211,ENSG00000227772,ENSG00000228083,ENSG00000228321,ENSG00000228849,ENSG00000229252,ENSG00000229698,ENSG00000230108,ENSG00000230254,ENSG00000230413,ENSG00000232810,ENSG00000233095,ENSG00000233904,ENSG00000234745,ENSG00000234829,ENSG00000235220,ENSG00000235346,ENSG00000235657,ENSG00000235680,ENSG00000236315,ENSG00000236632,ENSG00000236637,ENSG00000236979,ENSG00000237103,ENSG00000237216,ENSG00000237508,ENSG00000237808,ENSG00000240403,ENSG00000242019,ENSG00000243772	50390.53621E-6	5.10977E-1	6.11911E-1
hsa00590	50	57	2	794	0.25	48	19478	0.25	FOXC1,FOXL1	ENSG00000059377,ENSG00000069764,ENSG00000073756,ENSG00000099998,ENSG00000100031,ENSG00000100078,ENSG00000107317,ENSG00000108242,ENSG00000108839,ENSG00000117215,ENSG00000120915,ENSG00000123739,ENSG00000124212,ENSG00000127472,ENSG00000130649,ENSG00000131067,ENSG00000134716,ENSG00000138109,ENSG00000138115,ENSG00000138308,ENSG00000148344,ENSG00000155016,ENSG00000158786,ENSG00000159228,ENSG00000159231,ENSG00000161905,ENSG00000162365,ENSG00000163106,ENSG00000165841,ENSG00000167468,ENSG00000168970,ENSG00000170890,ENSG00000176153,ENSG00000179477,ENSG00000179593,ENSG00000184381,ENSG00000186115,ENSG00000187048,ENSG00000187980,ENSG00000188784,ENSG00000196139,ENSG00000197408,ENSG00000198704,ENSG00000211445,ENSG00000213316,ENSG00000224586,ENSG00000226219,ENSG00000233276	21903.610926E-6	5.88247E-1	6.75265E-1
hsa00260	29	31	3	793	0.38	26	19500	0.13	FOXC1,FOXL1,GATM	ENSG00000023330,ENSG00000069535,ENSG00000091140,ENSG00000092621,ENSG00000100116,ENSG00000110887,ENSG00000113492,ENSG00000116761,ENSG00000123453,ENSG00000130005,ENSG00000131471,ENSG00000131480,ENSG00000132837,ENSG00000135069,ENSG00000145020,ENSG00000145692,ENSG00000146733,ENSG00000160200,ENSG00000167720,ENSG00000168237,ENSG00000172482,ENSG00000176974,ENSG00000178445,ENSG00000179761,ENSG00000182199,ENSG00000189221	1.0428622736E0	1.03142E-1	2.38208E-1
hsa00250	26	31	3	793	0.38	23	19503	0.12	FOXC1,FOXL1,GFPT1	ENSG00000070669,ENSG00000084774,ENSG00000112294,ENSG00000113492,ENSG00000115419,ENSG00000120053,ENSG00000125166,ENSG00000126522,ENSG00000128059,ENSG00000128683,ENSG00000130707,ENSG00000135423,ENSG00000136750,ENSG00000148672,ENSG00000159423,ENSG00000166123,ENSG00000167701,ENSG00000172482,ENSG00000182890,ENSG00000183044,ENSG00000185100,ENSG00000203797,ENSG00000239900	1.16561843E0	7.9862E-2	2.06576E-1
hsa00910	21	23	2	794	0.25	19	19507	0.1	FOXC1,FOXL1	ENSG00000070669,ENSG00000074410,ENSG00000084110,ENSG00000107159,ENSG00000115419,ENSG00000116761,ENSG00000118298,ENSG00000131686,ENSG00000133742,ENSG00000135423,ENSG00000145020,ENSG00000148672,ENSG00000167434,ENSG00000168748,ENSG00000169239,ENSG00000174990,ENSG00000178538,ENSG00000182890,ENSG00000185015	950153.39464E-6	1.97944E-1	3.34156E-1
hsa00030	21	26	3	793	0.38	18	19508	0.09	FOXC1,FOXL1,PRPS1	ENSG00000049239,ENSG00000067057,ENSG00000079739,ENSG00000101911,ENSG00000105220,ENSG00000109107,ENSG00000130313,ENSG00000130957,ENSG00000141959,ENSG00000142657,ENSG00000149925,ENSG00000151005,ENSG00000160211,ENSG00000165140,ENSG00000169299,ENSG00000177156,ENSG00000197713,ENSG00000229937	1.410997226E0	4.70953E-2	1.77079E-1
hsa04270	99	123	4	792	0.5	95	19431	0.49	FOXC1,FOXL1,GNA12,MAP2K1	ENSG00000061918,ENSG00000065534,ENSG00000065675,ENSG00000067560,ENSG00000067900,ENSG00000069764,ENSG00000072952,ENSG00000076928,ENSG00000077157,ENSG00000078061,ENSG00000078295,ENSG00000078401,ENSG00000081248,ENSG00000087460,ENSG00000096433,ENSG00000100078,ENSG00000101200,ENSG00000101333,ENSG00000101335,ENSG00000102882,ENSG00000107796,ENSG00000110680,ENSG00000117215,ENSG00000120063,ENSG00000120907,ENSG00000120937,ENSG00000121281,ENSG00000122679,ENSG00000122786,ENSG00000123104,ENSG00000123739,ENSG00000124205,ENSG00000126934,ENSG00000127129,ENSG00000127472,ENSG00000131477,ENSG00000132329,ENSG00000132694,ENSG00000133392,ENSG00000134318,ENSG00000135643,ENSG00000135744,ENSG00000137841,ENSG00000138031,ENSG00000138308,ENSG00000140795,ENSG00000142875,ENSG00000143933,ENSG00000144891,ENSG00000145936,ENSG00000148926,ENSG00000149782,ENSG00000150995,ENSG00000151067,ENSG00000151617,ENSG00000152402,ENSG00000154229,ENSG00000155897,ENSG00000156052,ENSG00000156113,ENSG00000157388,ENSG00000158786,ENSG00000159899,ENSG00000160013,ENSG00000160014,ENSG00000162104,ENSG00000162365,ENSG00000163273,ENSG00000163932,ENSG00000164742,ENSG00000165059,ENSG00000167641,ENSG00000168970,ENSG00000169885,ENSG00000170214,ENSG00000170425,ENSG00000170890,ENSG00000171121,ENSG00000171873,ENSG00000172531,ENSG00000173175,ENSG00000174233,ENSG00000175206,ENSG00000178372,ENSG00000182621,ENSG00000183943,ENSG00000184381,ENSG00000186298,ENSG00000187048,ENSG00000187980,ENSG00000188784,ENSG00000196465,ENSG00000198049,ENSG00000198668,ENSG00000213639	32481.085556E-6	5.46246E-1	6.39453E-1
hsa04370	59	74	4	792	0.5	55	19471	0.28	FOXC1,FOXL1,MAP2K1,NRAS	ENSG00000002330,ENSG00000051382,ENSG00000063176,ENSG00000069764,ENSG00000070831,ENSG00000072736,ENSG00000073756,ENSG00000089159,ENSG00000100078,ENSG00000100968,ENSG00000102882,ENSG00000105221,ENSG00000105647,ENSG00000112062,ENSG00000112715,ENSG00000117020,ENSG00000117215,ENSG00000117461,ENSG00000120910,ENSG00000121879,ENSG00000123739,ENSG00000124181,ENSG00000126934,ENSG00000127472,ENSG00000128052,ENSG00000128340,ENSG00000129946,ENSG00000131196,ENSG00000132906,ENSG00000133703,ENSG00000136238,ENSG00000138308,ENSG00000138814,ENSG00000141506,ENSG00000142208,ENSG00000154229,ENSG00000156711,ENSG00000158786,ENSG00000164867,ENSG00000166869,ENSG00000168970,ENSG00000169398,ENSG00000169750,ENSG00000170890,ENSG00000171608,ENSG00000174775,ENSG00000184381,ENSG00000185386,ENSG00000187446,ENSG00000187980,ENSG00000188130,ENSG00000188386,ENSG00000188784,ENSG00000197122,ENSG00000221823	581081.24219E-6	1.99805E-1	3.34156E-1
hsa04920	62	77	4	792	0.5	58	19468	0.3	FOXC1,FOXL1,MTOR,RXRB	ENSG00000004660,ENSG00000006831,ENSG00000050748,ENSG00000065675,ENSG00000067182,ENSG00000073009,ENSG00000076555,ENSG00000096968,ENSG00000100906,ENSG00000102871,ENSG00000104365,ENSG00000104825,ENSG00000105221,ENSG00000106617,ENSG00000109339,ENSG00000110090,ENSG00000115138,ENSG00000115592,ENSG00000117020,ENSG00000117394,ENSG00000118046,ENSG00000122585,ENSG00000123983,ENSG00000124253,ENSG00000127191,ENSG00000131482,ENSG00000132356,ENSG00000133124,ENSG00000135218,ENSG00000142208,ENSG00000146232,ENSG00000151726,ENSG00000152254,ENSG00000159346,ENSG00000159723,ENSG00000162409,ENSG00000164398,ENSG00000168610,ENSG00000169047,ENSG00000169169,ENSG00000173039,ENSG00000174697,ENSG00000179295,ENSG00000181092,ENSG00000184557,ENSG00000185950,ENSG00000186350,ENSG00000186951,ENSG00000197142,ENSG00000204490,ENSG00000205560,ENSG00000206439,ENSG00000213341,ENSG00000223952,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000232810	527817.32971E-6	2.24595E-1	3.51383E-1
hsa03050	49	55	4	792	0.5	45	19481	0.23	FOXC1,FOXL1,POMP,PSMC6	ENSG00000008018,ENSG00000013275,ENSG00000087191,ENSG00000092010,ENSG00000099341,ENSG00000100567,ENSG00000100764,ENSG00000100804,ENSG00000100902,ENSG00000100911,ENSG00000101182,ENSG00000103035,ENSG00000108294,ENSG00000108344,ENSG00000125818,ENSG00000127922,ENSG00000129084,ENSG00000131467,ENSG00000136930,ENSG00000142507,ENSG00000143106,ENSG00000154611,ENSG00000159352,ENSG00000159377,ENSG00000161057,ENSG00000163636,ENSG00000165916,ENSG00000173692,ENSG00000175166,ENSG00000185627,ENSG00000204264,ENSG00000205220,ENSG00000206298,ENSG00000222028,ENSG00000226201,ENSG00000230034,ENSG00000230669,ENSG00000231631,ENSG00000235715,ENSG00000236443,ENSG00000239836,ENSG00000240065,ENSG00000240118,ENSG00000243067,ENSG00000243594	782265.39012E-6	1.24593E-1	2.68557E-1
hsa04910	105	139	8	788	1.01	97	19429	0.5	FOXC1,FOXL1,MAP2K1,MTOR,NRAS,RHEB,SOCS1,SOS1	ENSG00000002330,ENSG00000005249,ENSG00000050748,ENSG00000051382,ENSG00000067177,ENSG00000067606,ENSG00000068976,ENSG00000072310,ENSG00000076555,ENSG00000078061,ENSG00000079277,ENSG00000082701,ENSG00000095637,ENSG00000099875,ENSG00000099942,ENSG00000100485,ENSG00000100504,ENSG00000100994,ENSG00000102882,ENSG00000102893,ENSG00000103197,ENSG00000104365,ENSG00000104812,ENSG00000105221,ENSG00000105647,ENSG00000106617,ENSG00000106633,ENSG00000107263,ENSG00000109339,ENSG00000115592,ENSG00000117020,ENSG00000117461,ENSG00000119729,ENSG00000120833,ENSG00000121879,ENSG00000124253,ENSG00000125733,ENSG00000126767,ENSG00000126934,ENSG00000129946,ENSG00000129965,ENSG00000130957,ENSG00000131482,ENSG00000132356,ENSG00000132376,ENSG00000132825,ENSG00000133124,ENSG00000133703,ENSG00000135930,ENSG00000137154,ENSG00000137312,ENSG00000141506,ENSG00000142208,ENSG00000142273,ENSG00000142875,ENSG00000143627,ENSG00000143933,ENSG00000148082,ENSG00000150907,ENSG00000152254,ENSG00000156515,ENSG00000159399,ENSG00000160014,ENSG00000160883,ENSG00000160999,ENSG00000162409,ENSG00000163558,ENSG00000164776,ENSG00000165059,ENSG00000165140,ENSG00000165699,ENSG00000168918,ENSG00000169047,ENSG00000169710,ENSG00000169885,ENSG00000171105,ENSG00000171608,ENSG00000172531,ENSG00000172572,ENSG00000173281,ENSG00000174775,ENSG00000175634,ENSG00000178372,ENSG00000180008,ENSG00000182473,ENSG00000183943,ENSG00000184557,ENSG00000185950,ENSG00000186298,ENSG00000187840,ENSG00000196396,ENSG00000198668,ENSG00000206379,ENSG00000206480,ENSG00000213639,ENSG00000230143,ENSG00000232280	709754.54756E-6	5.39514E-2	1.77079E-1
